,Dátum,Accorde_Abacus_Alap,Accorde_Prizma_Alap,BUX,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_Orion,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,TakarékApolloSzármaztatottRészvény,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,USDHUF=X
419,2022-12-01,1.294798,1.289535,1807.65399,2.532837,2.624,1.523474,2.641495,5.07092,1.410808,2.265463,2.695603,3.104717,2.278545,3.45127,4.037439,3.163584,1.014667,2.053427,2.954869,155643.81582676247,113778.4726102911,135058.07851108164,392.1199951171875
420,2022-11-30,1.296987,1.289532,1792.761037,2.516647,2.6018,1.511123,2.617562,5.064188,1.394968,2.257993,2.692744,3.103185,2.27467,3.439008,4.024132,3.162427,1.015477,2.045387,2.932018,156183.46121483482,113949.10973249935,134949.5691908989,393.19000244140625
421,2022-11-29,1.302263,1.289859,1784.833679,2.515398,2.5922,1.503435,2.61919,4.953589,1.396383,2.256548,2.605556,3.097087,2.236056,3.457657,4.007235,3.145558,1.01539,2.015778,2.880921,151327.1888091769,108918.7848826414,128588.82478127256,392.9649963378906
422,2022-11-28,1.303043,1.288339,1777.228277,2.512342,2.5817,1.504311,2.605638,4.919515,1.384473,2.257818,2.621323,3.099449,2.239638,3.432803,3.98764,3.198789,1.015125,2.01051,2.876774,152170.02171556558,110171.23040793277,130289.21495077573,394.4750061035156
423,2022-11-25,1.303456,1.287969,1782.311036,2.514803,2.586,1.524159,2.617926,5.057394,1.399988,2.256523,2.651455,3.080927,2.300454,3.420817,4.003236,3.204674,1.014755,2.055349,2.951458,155498.03477794677,112434.03801805712,133843.19071635325,396.6700134277344
425,2022-11-23,1.296519,1.2859,1751.638145,2.506335,2.5505,1.50045,2.588588,5.030774,1.385117,2.255132,2.667297,3.0945,2.269665,3.365683,3.991272,3.135594,1.014361,2.025266,2.913479,154409.48585683852,112361.1164011471,133715.55507182516,393.80499267578125
426,2022-11-22,1.29893,1.285384,1767.371157,2.49378,2.5698,1.503792,2.584898,5.018885,1.382577,2.251186,2.64235,3.115842,2.280248,3.367008,3.97711,3.130264,1.014125,2.033486,2.924226,155490.0964663308,112729.06648196653,134067.02424876206,399.05999755859375
427,2022-11-21,1.292883,1.281339,1738.581871,2.476596,2.5229,1.503076,2.563178,4.995639,1.360823,2.246644,2.646426,3.106743,2.27757,3.379955,3.964879,3.144079,1.014434,2.031349,2.913559,151441.6011720756,109691.56766372267,130006.05107087176,393.8999938964844
428,2022-11-18,1.281442,1.278673,1734.866057,2.461191,2.5141,1.506338,2.559272,4.948697,1.367225,2.24489,2.630062,3.108057,2.262639,3.38361,3.966439,3.154738,1.008751,2.020337,2.891955,153066.99157687835,111613.92023654655,132500.48737531528,396.67999267578125
429,2022-11-17,1.274275,1.279606,1717.129184,2.444477,2.4874,1.496582,2.559892,4.95549,1.372312,2.245172,2.647598,3.121783,2.244242,3.379302,3.977457,3.142946,1.005809,2.012385,2.88512,151182.43395844847,110736.37977887318,131315.8319933936,393.57501220703125
430,2022-11-16,1.279806,1.279872,1726.490258,2.458607,2.5008,1.485012,2.562959,4.894494,1.372846,2.245988,2.633656,3.145295,2.230147,3.373436,3.96764,3.156277,1.004477,1.993771,2.856702,153283.98769598454,112179.74540918134,132808.40731764212,397.82501220703125
431,2022-11-15,1.284223,1.280628,1727.659114,2.472655,2.5044,1.490648,2.576195,4.920849,1.391045,2.240174,2.668861,3.152346,2.239659,3.389074,3.980324,3.153181,1.004021,2.003234,2.8762,153912.94640936423,113327.62937824056,134631.36446487997,396.4100036621094
432,2022-11-14,1.285589,1.282388,1722.014356,2.469239,2.4909,1.483914,2.568337,4.92637,1.393807,2.236748,2.640626,3.145241,2.23609,3.36786,3.977028,3.101107,1.003554,1.999288,2.874659,150599.78946796618,110307.3765788693,130966.01053914055,391.18499755859375
433,2022-11-11,1.287683,1.281691,1704.339445,2.447844,2.4638,1.471604,2.555401,4.947619,1.383195,2.234677,2.625843,3.15846,2.242178,3.330224,3.970061,3.062719,1.005438,1.997244,2.876444,152922.7773915287,112036.50557200145,133125.2744164355,393.8399963378906
434,2022-11-10,1.270926,1.278584,1683.757766,2.440738,2.4353,1.459497,2.531505,4.889561,1.364439,2.234029,2.601889,3.136918,2.284757,3.264975,3.978687,3.051137,1.002568,2.002055,2.893349,154450.74751281738,112183.99382400513,133042.96327972412,401.625
435,2022-11-09,1.258746,1.280502,1715.119071,2.420414,2.4781,1.430642,2.515411,4.786329,1.362506,2.228527,2.516952,3.134233,2.208099,3.296021,3.960733,3.029591,1.00052,1.935797,2.780344,145364.42679499742,103732.27040963713,121779.4479046762,398.7699890136719
436,2022-11-08,1.253,1.279817,1709.900275,2.411671,2.4688,1.422644,2.518753,4.842284,1.373216,2.23122,2.554405,3.133868,2.219564,3.267644,4.032145,3.001593,0.999208,1.941326,2.8057,148872.60159094352,106504.77263547014,125490.82331870683,399.9800109863281
437,2022-11-07,1.247584,1.276497,1708.887111,2.401853,2.4646,1.414872,2.497968,4.823753,1.359251,2.230979,2.543661,3.133191,2.210516,3.266671,4.019436,2.971153,0.998237,1.932667,2.788462,150067.237701267,107157.79229532927,126008.71171988547,405.364990234375
438,2022-11-04,1.246953,1.271971,1663.142476,2.379731,2.3897,1.412086,2.465451,4.80706,1.338675,2.228832,2.544652,3.142001,2.215094,3.234023,4.01416,2.95632,0.994815,1.943854,2.81572,152620.3033010615,108826.83305881917,127489.79337330442,416.2049865722656
439,2022-11-03,1.243347,1.271916,1629.858739,2.338915,2.3352,1.400313,2.430656,4.877933,1.32556,2.227388,2.578978,3.095268,2.227867,3.197044,4.053316,2.95797,0.995066,1.942751,2.828946,150033.66992485896,106804.26638835948,125503.51095303055,415.0400085449219
440,2022-11-02,1.242651,1.270908,1616.096889,2.355451,2.3162,1.404487,2.430466,4.838418,1.325554,2.226352,2.601461,3.11016,2.192334,3.211812,4.017261,2.936734,0.994059,1.938738,2.824712,150237.70342029445,107957.17511092499,128023.70499569178,411.32501220703125
441,2022-10-28,1.240001,1.265667,1602.208601,2.327421,2.2998,1.410656,2.409679,4.970433,1.325855,2.223091,2.690287,3.071936,2.249209,3.117708,4.014716,2.90981,0.994768,1.971541,2.895901,155497.36940390617,113970.32310728729,135233.10637066513,410.239990234375
442,2022-10-27,1.239941,1.264985,1599.872005,2.331608,2.2895,1.395518,2.422872,4.852178,1.323997,2.222353,2.614905,3.085751,2.196991,3.171857,3.999204,2.900751,0.991419,1.921277,2.805247,150006.51701712795,109219.34709095769,128393.77742584236,405.16900634765625
443,2022-10-26,1.237683,1.260901,1582.831744,2.321962,2.2659,1.404171,2.414261,4.859493,1.314029,2.22169,2.611172,3.077266,2.218525,3.145674,3.990438,2.879025,0.991007,1.938431,2.844454,154659.48343695328,114082.83857833687,133046.58977178577,415.5060119628906
444,2022-10-25,1.235647,1.261093,1584.312254,2.309463,2.2622,1.403252,2.398126,4.961244,1.311509,2.220845,2.704248,3.055341,2.230403,3.083101,3.994863,2.859604,0.988179,1.964955,2.895036,157140.20880601555,117638.77924360335,136914.77381385863,418.989990234375
445,2022-10-24,1.235111,1.257967,1564.784508,2.29505,2.2352,1.386834,2.391509,4.904376,1.309824,2.220102,2.683321,3.049455,2.189542,3.089311,3.984327,2.857957,0.983612,1.936718,2.854092,153481.66654284205,114368.91180182341,132950.70137765072,415.7699890136719
446,2022-10-21,1.235404,1.261571,1578.105162,2.271705,2.2479,1.37189,2.393366,4.910712,1.310178,2.220403,2.640528,3.04001,2.182603,3.115928,3.977732,2.855444,0.982696,1.919792,2.837494,152406.36574099585,113706.37040333822,132076.42197932117,417.90899658203125
447,2022-10-20,1.234522,1.260865,1578.824151,2.273651,2.2516,1.374846,2.397302,4.806045,1.306489,2.21802,2.592452,3.048304,2.157926,3.158098,3.985059,2.818989,0.981055,1.898548,2.798475,150806.0334881153,112606.28292737156,130431.0596964676,423.57000732421875
448,2022-10-19,1.233227,1.25917,1563.902189,2.265334,2.2351,1.368829,2.386479,4.819391,1.300552,2.215741,2.640011,3.051498,2.183749,3.143165,3.977311,2.862643,0.97981,1.898424,2.800468,150501.5043261852,112007.97633679304,129005.86532277241,419.1700134277344
449,2022-10-18,1.232247,1.26095,1596.766371,2.275816,2.2793,1.365555,2.402177,4.84572,1.305643,2.216937,2.624916,3.065911,2.204205,3.156992,3.975339,2.859256,0.979302,1.906039,2.807012,151161.5909348512,112110.86404607072,129288.49181192555,418.0249938964844
450,2022-10-17,1.231853,1.260765,1555.940703,2.259052,2.2203,1.376175,2.401487,4.848746,1.308232,2.22146,2.598443,3.086951,2.217779,3.147068,3.991421,2.845644,0.980555,1.923592,2.849071,152971.2987060547,113885.47351074219,131026.78991699219,428.0
451,2022-10-14,1.232432,1.2595,1546.267862,2.260525,2.1994,1.357872,2.4068,4.813468,1.301295,2.221329,2.59303,3.065019,2.174225,3.169587,4.012239,2.876173,0.978539,1.888732,2.793298,152856.87412293442,112993.40601000935,130178.16455971822,438.6700134277344
452,2022-10-13,1.235464,1.261574,1514.705172,2.250478,2.1553,1.387343,2.425512,5.058617,1.311002,2.229816,2.703902,3.11512,2.281327,3.11258,4.058248,2.876152,0.989673,1.968184,2.921804,158618.08151990362,118130.81491552293,135871.95374003146,444.8299865722656
453,2022-10-12,1.236656,1.261624,1515.885529,2.258739,2.1554,1.368697,2.424785,4.929941,1.30691,2.231225,2.681823,3.103618,2.238348,3.154602,4.071003,2.86277,0.99026,1.919983,2.855034,153695.39858756866,114793.33423169795,131367.98339267634,442.3999938964844
454,2022-10-11,1.237135,1.262726,1512.08034,2.257206,2.1472,1.367548,2.424962,4.919212,1.30167,2.229873,2.665984,3.120681,2.272126,3.163906,4.065128,2.881875,0.990288,1.918098,2.852243,153008.46765419003,113942.33453896176,130817.09265046287,438.9700012207031
455,2022-10-10,1.236895,1.26368,1526.546229,2.265254,2.1748,1.369672,2.434669,4.953337,1.31046,2.228887,2.669389,3.127082,2.281558,3.180578,4.068603,2.899454,0.991278,1.925037,2.867672,152741.87306249514,114597.830974916,131909.74772809073,435.42999267578125
456,2022-10-07,1.23628,1.266215,1544.161679,2.274256,2.2006,1.367937,2.445766,4.906254,1.316443,2.226771,2.669072,3.107396,2.264373,3.181951,4.042556,2.920999,0.990383,1.914321,2.846271,152869.0118417982,114966.74380063266,133421.81270227768,432.4649963378906
457,2022-10-06,1.234726,1.264641,1533.336254,2.274132,2.1814,1.386502,2.443163,4.965085,1.323293,2.225934,2.731101,3.111281,2.308758,3.160717,4.029506,2.911345,0.989871,1.943217,2.893225,154628.2677905187,117524.19693484902,136889.14956386387,425.239990234375
458,2022-10-05,1.234292,1.264054,1538.293801,2.285635,2.1873,1.388316,2.443243,4.976224,1.32117,2.225339,2.71839,3.097831,2.315243,3.153218,4.00377,2.913995,0.991789,1.94765,2.889278,154314.75219726562,116997.13439941406,136233.93676757812,420.0
459,2022-10-04,1.234494,1.264296,1558.722209,2.307862,2.2221,1.387169,2.450531,4.975481,1.320902,2.223664,2.676032,3.092909,2.362536,3.155064,4.003211,2.84608,0.991551,1.943918,2.887178,156691.1820214754,118585.30391746666,137573.372573643,425.4750061035156
460,2022-10-03,1.236104,1.26276,1500.603762,2.290587,2.139,1.353081,2.433772,4.954514,1.312197,2.224892,2.637097,3.113225,2.318685,3.13031,4.032614,2.811901,0.991564,1.905644,2.8418,153841.00157076493,116377.02067223936,134544.95281566493,430.67999267578125
461,2022-09-30,1.232889,1.260479,1477.783428,2.290653,2.1017,1.342482,2.403166,4.78413,1.283041,2.224103,2.625766,3.133207,2.255513,3.153085,4.026936,2.782202,0.991914,1.868157,2.781947,149125.21838378906,113133.7945098877,129920.26370239258,428.5
462,2022-09-29,1.233726,1.258706,1446.555064,2.295876,2.0622,1.327101,2.419315,4.892868,1.328449,2.223066,2.64768,3.116773,2.260991,3.088381,4.051859,2.803988,0.993305,1.879973,2.826487,150302.72201896645,114200.2779138526,131303.5931162322,425.2049865722656
463,2022-09-28,1.231894,1.261223,1473.642409,2.308458,2.1129,1.321806,2.443546,4.930573,1.346701,2.216709,2.663567,3.0967,2.31693,3.085857,4.039957,2.817916,0.992052,1.883241,2.841186,153231.38334848173,117377.19548098929,134519.8721951265,424.43499755859375
464,2022-09-27,1.232345,1.262472,1505.551571,2.342782,2.1541,1.308949,2.437721,4.779546,1.345532,2.217957,2.627866,3.09949,2.26458,3.141362,4.039542,2.798711,0.990701,1.840169,2.764309,150044.38619375415,114911.59027827904,132773.87987111136,423.7850036621094
465,2022-09-26,1.232186,1.261936,1504.808417,2.337623,2.1526,1.311778,2.422416,4.750636,1.33334,2.217748,2.629051,3.097239,2.235419,3.132634,4.009871,2.840872,0.990095,1.83969,2.751355,148527.5411169026,113414.07807369344,130626.68514850177,418.42999267578125
466,2022-09-22,1.231621,1.266309,1544.463848,2.307793,2.2206,1.337213,2.473193,4.820406,1.382,2.206318,2.613181,3.141071,2.301267,3.199776,3.973484,2.889783,0.988968,1.864407,2.786861,150925.22597204894,114523.80255978182,131937.18770832382,413.92498779296875
467,2022-09-21,1.228132,1.26516,1532.672675,2.30896,2.2007,1.349686,2.46658,4.80821,1.377934,2.206667,2.637724,3.129766,2.362765,3.188908,3.970278,2.889433,0.988099,1.874098,2.800401,147917.3264529016,112685.49687201157,129931.66956895776,402.26800537109375
468,2022-09-20,1.227199,1.267919,1550.14082,2.318271,2.2264,1.329626,2.479213,4.78363,1.39365,2.206591,2.604176,3.126115,2.323482,3.207145,3.951342,2.933303,0.987262,1.853104,2.772336,148631.38516432233,113282.79214916751,130255.13364372775,397.15899658203125
469,2022-09-19,1.227262,1.266641,1572.215849,2.295899,2.2592,1.346295,2.488349,4.87443,1.408608,2.204677,2.597106,3.143244,2.398857,3.197646,3.958676,2.963823,0.987576,1.886089,2.818881,152530.7103754757,115843.68303512782,132962.65393057838,402.8999938964844
470,2022-09-16,1.231331,1.270407,1564.559115,2.301822,2.2503,1.357604,2.495611,4.906208,1.415176,2.202026,2.625022,3.139969,2.424386,3.177917,3.985831,3.008105,0.987758,1.900776,2.837819,153834.47794564813,116830.1292973794,134087.379101675,409.4949951171875
471,2022-09-15,1.232609,1.27065,1589.158625,2.297692,2.2813,1.372478,2.505562,4.936997,1.42575,2.205588,2.668429,3.132138,2.44866,3.18701,3.989127,2.980632,0.988129,1.916901,2.863448,153728.11437662318,116571.47457009926,133975.45725525264,406.0899963378906
472,2022-09-14,1.230735,1.270368,1608.07486,2.289117,2.3108,1.371077,2.502466,4.940757,1.425691,2.196916,2.680392,3.178794,2.466115,3.171212,3.994771,2.958165,0.988186,1.917446,2.865076,153108.35792409722,116727.3408603482,134922.72440645844,399.8609924316406
473,2022-09-13,1.235243,1.271041,1623.619755,2.303735,2.3316,1.360766,2.502884,4.847232,1.415832,2.193861,2.634728,3.163903,2.38947,3.211549,3.979672,2.9588,0.987228,1.883858,2.796378,149735.67722861655,113689.747397881,131882.4381967401,392.5450134277344
474,2022-09-12,1.233031,1.26923,1625.677046,2.322197,2.3457,1.375684,2.499044,4.929181,1.411313,2.195285,2.688921,3.184723,2.420085,3.169132,3.978167,2.929654,0.985651,1.927352,2.871455,156676.11693500355,120388.4665157497,139290.43335467204,392.8800048828125
475,2022-09-09,1.232796,1.267495,1597.829108,2.310292,2.2997,1.353392,2.479476,4.963406,1.403164,2.197175,2.675283,3.148767,2.418992,3.1369,3.991178,2.906773,0.983305,1.912126,2.862107,156469.95111202262,120094.83548390027,138408.96897513326,396.5799865722656
476,2022-09-08,1.229418,1.268287,1595.993871,2.300497,2.2977,1.341387,2.46572,4.908264,1.39004,2.197383,2.642924,3.113474,2.432248,3.129414,3.978944,2.934711,0.988182,1.90425,2.854609,153835.4714323869,117341.73085030261,135270.21876052022,395.9599914550781
477,2022-09-07,1.23007,1.267887,1612.78282,2.271744,2.3254,1.349075,2.455711,4.964624,1.379192,2.198299,2.626921,3.099206,2.426436,3.107853,3.971238,2.931033,0.991701,1.915201,2.876274,157328.62054073252,120167.6324862605,138411.77234170865,407.5979919433594
478,2022-09-06,1.234221,1.267992,1595.505651,2.27631,2.3024,1.353514,2.462155,4.909971,1.385241,2.194227,2.666949,3.122612,2.343743,3.137672,3.983109,2.951729,0.992001,1.901421,2.851956,153908.2772297496,117297.46779186279,135674.25308682024,405.8999938964844
480,2022-09-02,1.233009,1.267908,1638.180945,2.282728,2.3663,1.354974,2.475295,4.877938,1.396779,2.172823,2.657096,3.123676,2.314123,3.139724,3.968015,2.929115,0.992655,1.894942,2.833972,153672.8833770752,117520.20545959473,135940.94188690186,403.75
481,2022-09-01,1.233106,1.2699,1619.025046,2.30051,2.3386,1.333578,2.458324,4.893735,1.385136,2.171937,2.678583,3.125447,2.319796,3.124303,3.952112,3.015859,0.992924,1.887782,2.830465,153305.22825794294,117665.23599108681,135781.92131116986,398.5369873046875
482,2022-08-31,1.237201,1.271756,1635.794494,2.297305,2.3709,1.362628,2.486977,4.982532,1.405688,2.171504,2.645225,3.121805,2.388197,3.155399,3.984754,3.046692,0.997451,1.919877,2.88771,153826.54414103832,118384.43271401804,137879.1144596273,401.1470031738281
483,2022-08-30,1.235729,1.273294,1654.733182,2.293811,2.3955,1.383411,2.47084,4.97511,1.378543,2.172525,2.686425,3.116663,2.405404,3.154152,3.973666,3.082085,0.997602,1.941845,2.917323,157325.57568416186,120858.60150091257,141320.68437135406,407.1499938964844
484,2022-08-29,1.238143,1.274038,1665.294041,2.308524,2.4093,1.396869,2.488786,5.151098,1.401435,2.1766,2.75269,3.159277,2.454706,3.147686,4.009601,3.119466,0.999114,1.976519,2.990041,161490.2765489649,124077.80985650606,144929.44277662318,413.3399963378906
485,2022-08-26,1.240607,1.274357,1693.111141,2.322814,2.4469,1.402323,2.494534,5.133922,1.405745,2.175502,2.801763,3.143455,2.478872,3.143015,4.011977,3.127222,0.999339,1.97942,2.994134,162093.22889350355,124949.05976325274,146398.67854198068,412.1400146484375
486,2022-08-24,1.236991,1.271828,1683.563623,2.32171,2.4387,1.42951,2.488803,5.254771,1.407687,2.179415,2.835586,3.165492,2.519392,3.099861,4.041767,3.15733,0.998516,2.029592,3.07237,166576.58316977322,128907.82633267343,151180.74624423403,414.9800109863281
487,2022-08-23,1.237846,1.271921,1679.919776,2.330449,2.4286,1.424111,2.491187,5.248079,1.412196,2.178158,2.862122,3.156959,2.469334,3.092175,4.040572,3.123597,0.997796,2.022158,3.062605,164692.62061845604,127488.51711266395,149706.37593822088,411.6000061035156
488,2022-08-22,1.238957,1.272583,1668.257551,2.342003,2.4091,1.411191,2.47621,5.150376,1.399862,2.173415,2.84311,3.121796,2.425468,3.08971,4.005022,3.173211,0.997147,1.994071,3.014999,161459.69089222513,124786.7255595401,146757.17891135998,402.54400634765625
489,2022-08-19,1.237851,1.272709,1679.499164,2.338375,2.4324,1.437685,2.475019,5.209441,1.397279,2.164686,2.839522,3.108573,2.465274,3.078628,4.004367,3.190768,0.996945,2.03038,3.057984,164879.24370974302,128150.03334780037,150883.9628086686,402.510009765625
490,2022-08-18,1.235741,1.273814,1683.84202,2.338313,2.4449,1.447632,2.471009,5.213798,1.3995,2.161402,2.872358,3.11262,2.501308,3.072825,4.026288,3.198578,0.997976,2.041959,3.064668,164542.4947124645,128678.57547205407,151469.3507654164,396.2900085449219
491,2022-08-17,1.233789,1.273657,1679.07497,2.339913,2.4303,1.446325,2.467362,5.18173,1.394245,2.158935,2.829341,3.12842,2.502403,3.071157,4.017408,3.22798,0.99778,2.039987,3.069529,164193.97595217265,128470.2739741765,150799.46674335096,396.6000061035156
492,2022-08-16,1.235778,1.273243,1700.352727,2.345046,2.4675,1.454494,2.478167,5.238806,1.3991,2.16246,2.849405,3.110173,2.519049,3.067322,4.022904,3.186063,0.997765,2.050462,3.077911,163716.59107856825,128654.95692870766,150561.10159362853,392.6400146484375
493,2022-08-15,1.234144,1.27353,1681.156314,2.343029,2.4337,1.428996,2.502042,5.111514,1.355824,2.157077,2.823071,3.092439,2.494194,3.071107,4.003553,3.164189,0.996827,2.007855,3.004121,159073.1826599259,125544.85354998987,147088.91133239213,382.2510070800781
494,2022-08-12,1.23312,1.272573,1705.823558,2.342172,2.4759,1.412583,2.513244,5.016043,1.362211,2.149759,2.742388,3.092376,2.437023,3.090141,3.981548,3.167899,0.995645,1.975934,2.940058,158498.69231064618,124599.98685864918,146277.20859737322,382.44000244140625
495,2022-08-11,1.233517,1.27255,1724.766875,2.336191,2.501,1.410921,2.517295,4.958685,1.359053,2.146716,2.704848,3.107631,2.41404,3.12079,3.974904,3.176527,0.994343,1.958958,2.908581,156715.96645360067,122891.41985481232,144087.2280424824,384.5400085449219
