,Dátum,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP_Klímaváltozás_13030,OTP_Supra,VIG_Opportunity_Fejlett_Piaci_Részvény,SP500
1427,2018-12-06,2.161562,2.2821,0.988048,1.825207,2.714935,2.07087,1.3899,1.08672,4.443539,1.600735,69957.94265305996
1429,2018-12-04,2.15506,2.2339,1.001695,1.833117,2.712851,2.078433,1.363,1.089604,4.464455,1.606907,69864.94383601844
1430,2018-12-03,2.148275,2.2195,0.993278,1.815778,2.785481,2.093938,1.3377,1.091679,4.430639,1.582179,72503.58100330736
1431,2018-11-30,2.155076,2.2082,0.993128,1.812687,2.761051,2.089024,1.3391,1.080158,4.427633,1.565644,71223.55267926678
1432,2018-11-29,2.15503,2.2025,0.994527,1.813971,2.751868,2.085914,1.3437,1.07438,4.405764,1.542818,70956.18223280227
1433,2018-11-28,2.156019,2.1993,0.993296,1.815133,2.785781,2.085045,1.3385,1.081396,4.446656,1.545108,71654.32596765831
1434,2018-11-27,2.163568,2.1923,0.990376,1.828359,2.733266,2.074509,1.3512,1.092932,4.440453,1.550646,69777.65747772437
1435,2018-11-26,2.162933,2.1978,0.978091,1.829841,2.705233,2.072192,1.3788,1.096595,4.48282,1.540097,69205.15788406832
1436,2018-11-23,2.168873,2.1946,0.975759,1.836089,2.662218,2.071833,1.3883,1.091275,4.483921,1.560753,67475.3038065508
1438,2018-11-21,2.16834,2.1836,0.973207,1.838164,2.67942,2.073927,1.3933,1.103699,4.43476,1.59338,68155.7752789734
1439,2018-11-20,2.171849,2.1858,0.984281,1.835232,2.649372,2.076309,1.3996,1.103699,4.43476,1.590844,67399.39327990077
1440,2018-11-19,2.165428,2.1818,0.990323,1.832621,2.691588,2.081526,1.4129,1.110147,4.438392,1.600698,68983.5735165677
1441,2018-11-16,2.169199,2.1803,0.995474,1.826731,2.74113,2.086303,1.4225,1.120038,4.433638,1.595232,70814.44835989363
1442,2018-11-15,2.180171,2.1349,1.000573,1.829486,2.758273,2.086913,1.4229,1.10702,4.441324,1.605966,70832.1027856688
1443,2018-11-14,2.191533,2.1256,1.004863,1.845234,2.747955,2.083886,1.3966,1.097745,4.4221,1.608177,70184.13220365997
1444,2018-11-13,2.194211,2.1509,0.994099,1.836777,2.762321,2.092184,1.394,1.085681,4.386033,1.601822,71105.67177617457
1445,2018-11-12,2.192923,2.1594,1.002588,1.834917,2.749818,2.092287,1.4098,1.096851,4.439515,1.589259,70396.45704075508
1446,2018-11-09,2.171392,2.1335,1.005169,1.822501,2.769614,2.096012,1.3868,1.098226,4.444017,1.588468,71326.71541275596
1447,2018-11-08,2.154039,2.1012,1.007773,1.812896,2.77385,2.097925,1.3733,1.095437,4.415948,1.59139,71709.55715152435
1448,2018-11-07,2.141898,2.1081,0.998216,1.81572,2.770884,2.098388,1.3843,1.115809,4.451132,1.569437,71921.8226968199
1449,2018-11-06,2.163595,2.0672,1.001781,1.829539,2.751721,2.094751,1.406,1.134694,4.461486,1.55319,70616.20623099804
1450,2018-11-05,2.169717,2.0264,1.000673,1.832904,2.748523,2.093525,1.3779,1.135947,4.48124,1.552777,70183.86328021903
1451,2018-10-31,2.186413,2.0119,0.987497,1.840636,2.746505,2.092063,1.414,1.138207,4.488126,1.567259,70417.53511928301
1452,2018-10-30,2.18871,2.0042,0.988342,1.844528,2.717099,2.090413,1.4177,1.138975,4.486217,1.552161,69517.565392714
1453,2018-10-29,2.189794,2.0411,0.981935,1.851582,2.681866,2.088454,1.4271,1.139769,4.518321,1.599101,68242.5430151932
1454,2018-10-26,2.18339,2.0356,0.988744,1.847027,2.68838,2.088909,1.4192,1.147475,4.522123,1.583125,68774.18904958759
1455,2018-10-25,2.175292,2.0714,0.977382,1.843619,2.709952,2.088944,1.3972,1.147475,4.522123,1.595328,69784.10280893743
1456,2018-10-24,2.177637,2.0833,1.000686,1.851201,2.672885,2.089034,1.4139,1.149538,4.511857,1.591915,67906.34713351028
1457,2018-10-19,2.165615,2.0777,0.997849,1.834379,2.760154,2.092876,1.3954,1.145822,4.49926,1.580065,70893.42965780105
1458,2018-10-18,2.157544,2.0854,1.008046,1.828679,2.730538,2.092804,1.4306,1.135709,4.488104,1.585588,70425.61488830484
1459,2018-10-17,2.144572,2.0375,1.011473,1.815109,2.755249,2.095378,1.4731,1.128556,4.497221,1.583104,70922.35765956482
1460,2018-10-16,2.139377,2.0233,1.004036,1.816819,2.754156,2.094295,1.4741,1.134019,4.485688,1.62101,71074.62524656719
1461,2018-10-15,2.153317,1.9996,1.001793,1.830546,2.727577,2.094306,1.4734,1.121565,4.472979,1.658681,70117.90347376093
1462,2018-10-12,2.152634,2.0438,1.006919,1.821566,2.736793,2.094537,1.4835,1.109516,4.458793,1.661557,70460.18860951113
1463,2018-10-11,2.163033,2.0592,1.0212,1.831044,2.726795,2.094696,1.4984,1.118033,4.448189,1.661352,69964.83307903865
1464,2018-10-10,2.16579,2.0415,1.03653,1.82082,2.779638,2.094763,1.4891,1.123116,4.461398,1.666078,71464.09811117826
1465,2018-10-09,2.154749,2.0531,1.033887,1.807107,2.853586,2.094881,1.4892,1.107291,4.472211,1.663386,73979.3427877156
1466,2018-10-08,2.156257,2.0648,1.042191,1.805591,2.858754,2.095079,1.4804,1.143637,4.483102,1.672636,73796.55676858872
1467,2018-10-05,2.149578,2.0709,1.047651,1.808686,2.85622,2.095377,1.48,1.147142,4.480611,1.663227,73741.52997147106
1468,2018-10-04,2.146208,2.0532,1.051438,1.809021,2.862824,2.102324,1.464,1.15224,4.483142,1.660545,74093.36110864021
1469,2018-10-03,2.127786,2.0514,1.050509,1.803453,2.858758,2.110515,1.4643,1.1576,4.486233,1.655168,74193.64978389814
1470,2018-10-02,2.133787,2.0624,1.055461,1.806123,2.880089,2.107944,1.4596,1.141669,4.464581,1.647054,74004.30069169588
1471,2018-10-01,2.122745,2.0255,1.053543,1.792507,2.860968,2.111511,1.4629,1.136125,4.4645,1.648522,73979.98217664286
1472,2018-09-28,2.124226,1.9986,1.066505,1.793007,2.853991,2.110484,1.456,1.136125,4.4645,1.645856,73534.33012707531
1473,2018-09-27,2.119293,1.9923,1.062598,1.801462,2.839039,2.116041,1.4518,1.128295,4.458328,1.649008,72809.50149948522
1474,2018-09-26,2.124026,1.9905,1.059077,1.805373,2.824046,2.1141,1.4528,1.144109,4.486504,1.656207,72710.11693207547
1475,2018-09-25,2.124816,1.9912,1.056857,1.807184,2.829252,2.112483,1.4473,1.188893,4.494808,1.642515,72847.59468758013
1476,2018-09-24,2.125223,2.0125,1.061332,1.802074,2.824034,2.111251,1.4625,1.198722,4.488838,1.645635,73035.26103999931
1477,2018-09-21,2.124451,2.0256,1.054621,1.798322,2.824193,2.114749,1.4523,1.206008,4.497735,1.640938,72970.31747745723
1478,2018-09-20,2.131357,2.0112,1.044501,1.801652,2.84977,2.111583,1.4546,1.207614,4.501009,1.633647,73598.46873219404
1479,2018-09-19,2.134486,1.9939,1.045881,1.804793,2.824495,2.106533,1.451,1.227389,4.49516,1.649678,73162.82775202766
1480,2018-09-18,2.139184,2.0168,1.042597,1.800879,2.832429,2.104049,1.446,1.229871,4.494881,1.642461,73335.44416287541
1481,2018-09-17,2.141268,2.0124,1.038938,1.805444,2.821048,2.104795,1.4494,1.227123,4.485374,1.635248,73212.12447334081
1482,2018-09-14,2.138565,2.0117,1.041479,1.795721,2.806696,2.105025,1.4495,1.231872,4.496241,1.638239,73079.7886552196
1483,2018-09-13,2.143277,2.0252,1.037491,1.796642,2.813273,2.1051,1.4634,1.220742,4.494166,1.625597,73654.23916845024
1484,2018-09-12,2.148598,2.0668,1.033162,1.802528,2.825879,2.105303,1.4808,1.215493,4.478143,1.643184,73308.44341348112
1485,2018-09-11,2.149894,2.0672,1.033674,1.799581,2.813206,2.106284,1.4796,1.217449,4.467456,1.661796,73369.24946844019
1486,2018-09-10,2.152482,2.0688,1.028679,1.807205,2.820725,2.110308,1.4802,1.212789,4.464257,1.666982,73391.0863834871
1487,2018-09-07,2.153035,2.0642,1.037123,1.801471,2.795408,2.11051,1.4786,1.209444,4.468169,1.664047,73095.07759679109
1488,2018-09-06,2.156736,2.0572,1.044823,1.803725,2.828908,2.11575,1.4749,1.213729,4.482697,1.656551,73504.05530261714
1489,2018-09-05,2.155786,2.0612,1.054428,1.807388,2.86032,2.113899,1.4578,1.216868,4.478725,1.659859,74050.53790435381
1490,2018-09-04,2.146818,2.075,1.060721,1.80318,2.868016,2.113754,1.4588,1.235921,4.473421,1.660603,73816.99574503675
1492,2018-08-31,2.147847,2.0738,1.069809,1.799208,2.849054,2.118805,1.457,1.231077,4.465989,1.656453,73756.48186502513
1493,2018-08-30,2.149783,2.0487,1.071717,1.800054,2.853013,2.117641,1.447,1.240926,4.47212,1.651871,73159.31002267823
1494,2018-08-29,2.142332,2.0427,1.066543,1.801409,2.858112,2.119191,1.4487,1.244497,4.468082,1.64583,73126.97858623695
1495,2018-08-28,2.147169,2.017,1.069335,1.806627,2.832402,2.118584,1.4536,1.241649,4.477965,1.642597,72831.52075140737
1496,2018-08-27,2.150844,2.0167,1.062925,1.809431,2.85317,2.120765,1.46,1.241673,4.500536,1.648695,72960.21740602702
1497,2018-08-24,2.15766,2.025,1.060544,1.81322,2.841918,2.120906,1.4568,1.228618,4.487387,1.657071,73189.46812948585
1498,2018-08-23,2.161192,2.0599,1.057318,1.812762,2.826634,2.121213,1.466,1.233922,4.49669,1.655918,72135.14561928809
1499,2018-08-22,2.160429,2.0308,1.056065,1.809124,2.823185,2.121303,1.4568,1.235013,4.499079,1.648243,72436.47089329548
1500,2018-08-21,2.164893,2.0307,1.046626,1.812892,2.833697,2.120328,1.4596,1.24066,4.499275,1.657505,73124.39187090565
1501,2018-08-17,2.170446,1.9953,1.048524,1.813283,2.848188,2.119698,1.4515,1.234505,4.488398,1.65332,73544.97155466583
1502,2018-08-16,2.171206,2.0024,1.042238,1.81786,2.844539,2.11991,1.4392,1.231892,4.483085,1.645111,73635.29863172211
1503,2018-08-15,2.179988,1.9858,1.055517,1.823339,2.853023,2.121406,1.4429,1.224991,4.491078,1.631666,72622.09770488925
1504,2018-08-14,2.164471,2.0136,1.057926,1.813861,2.85024,2.118772,1.442,1.226089,4.487827,1.630083,72836.83789108414
1505,2018-08-13,2.166203,2.0502,1.05799,1.812932,2.843817,2.119925,1.438,1.211575,4.489482,1.632555,72461.67520496668
1506,2018-08-10,2.159281,2.0552,1.068608,1.81955,2.827024,2.120904,1.4351,1.216348,4.484409,1.633004,71418.71072774194
1507,2018-08-09,2.151532,2.0611,1.067029,1.81713,2.806519,2.117339,1.4234,1.215743,4.482827,1.632168,71077.52846600208
1508,2018-08-08,2.151822,2.0712,1.070484,1.819957,2.804695,2.116685,1.4167,1.207228,4.483878,1.62391,71333.61553440616
1509,2018-08-07,2.15316,2.0437,1.066913,1.823193,2.808123,2.117988,1.4147,1.204459,4.477384,1.617299,71643.68522531353
1510,2018-08-06,2.155612,2.0036,1.069136,1.825795,2.810959,2.118691,1.4311,1.205159,4.482075,1.618079,71365.02858297154
1511,2018-08-03,2.15619,2.0099,1.067013,1.830345,2.813085,2.120686,1.4494,1.196981,4.462791,1.623704,71214.81926870719
1512,2018-08-02,2.156114,1.9848,1.077062,1.830445,2.798485,2.119196,1.4563,1.203306,4.469774,1.640519,70328.97125562094
1513,2018-08-01,2.158361,1.9949,1.081803,1.836521,2.784113,2.12111,1.4519,1.205066,4.470737,1.639987,69715.99787902832
1514,2018-07-31,2.158908,1.992,1.081382,1.833156,2.782555,2.119767,1.4394,1.211774,4.472953,1.644828,70027.98390970565
1515,2018-07-30,2.161569,1.9784,1.088135,1.843157,2.793216,2.117386,1.4329,1.21316,4.468236,1.644659,70133.34034095844
1516,2018-07-27,2.162928,1.9451,1.086183,1.836302,2.819834,2.120063,1.4426,1.200221,4.474804,1.629858,70925.25474501355
1517,2018-07-26,2.162561,1.949,1.079079,1.827106,2.816581,2.121449,1.4383,1.184022,4.479541,1.634171,71154.62760642171
1518,2018-07-25,2.170732,1.9506,1.086711,1.822143,2.835276,2.123654,1.4336,1.181909,4.47321,1.633533,71757.92016396299
1519,2018-07-24,2.170797,1.9535,1.075788,1.83319,2.829945,2.120868,1.4216,1.185782,4.466806,1.630052,71217.91109956801
1520,2018-07-23,2.173401,1.9506,1.077034,1.832299,2.804686,2.117808,1.427,1.185106,4.48781,1.608486,70358.46689430717
1521,2018-07-20,2.173092,1.9248,1.078199,1.833878,2.817178,2.120387,1.4337,1.1792,4.475175,1.605086,70997.7607659814
1522,2018-07-19,2.172004,1.9285,1.078263,1.833781,2.813865,2.12169,1.4217,1.183799,4.453903,1.627164,70633.10145703563
1523,2018-07-18,2.165566,1.958,1.067986,1.82403,2.808347,2.124073,1.4219,1.172461,4.460402,1.623217,70661.05983193964
1524,2018-07-17,2.167187,1.9766,1.063482,1.821843,2.770233,2.120072,1.4155,1.172677,4.442346,1.606291,70103.43896276783
1525,2018-07-16,2.168432,1.9671,1.072375,1.825289,2.766519,2.118674,1.404,1.171945,4.452643,1.62236,70074.18669839296
1526,2018-07-13,2.173832,1.9446,1.072097,1.832405,2.807025,2.11954,1.3998,1.18197,4.452321,1.601932,70489.13710135967
1527,2018-07-12,2.176966,1.9623,1.064336,1.835179,2.798323,2.118978,1.3982,1.191366,4.445313,1.60189,70524.81909826212
1528,2018-07-11,2.177148,1.9799,1.079841,1.83851,2.766366,2.11177,1.4045,1.196813,4.436007,1.594825,69266.36772339
1529,2018-07-10,2.171337,1.9869,1.069164,1.838434,2.79755,2.115289,1.42,1.196642,4.443039,1.602961,69551.78955137497
1530,2018-07-09,2.166372,2.0148,1.069789,1.835524,2.761288,2.111562,1.4131,1.194276,4.433554,1.607981,69291.562602452
1531,2018-07-06,2.172085,2.0288,1.068007,1.845594,2.765323,2.109503,1.4169,1.202773,4.438106,1.617948,69028.42118911911
1532,2018-07-05,2.174283,2.0074,1.066863,1.850797,2.754161,2.106363,1.4082,1.204773,4.42445,1.615247,69018.02892403957
1534,2018-07-03,2.194522,2.0033,1.066193,1.852613,2.771998,2.105576,1.3874,1.178995,4.411477,1.604806,69564.42959263083
1535,2018-07-02,2.208653,1.9567,1.068726,1.849592,2.792836,2.108194,1.4143,1.173746,4.417086,1.596071,69385.40619138815
1536,2018-06-29,2.200727,1.9756,1.059553,1.856505,2.788133,2.107334,1.4179,1.191419,4.441556,1.590909,69812.71694609709
1537,2018-06-28,2.210412,1.9627,1.065615,1.854475,2.792601,2.106308,1.4219,1.188319,4.437819,1.610609,69530.66754782572
1538,2018-06-27,2.20127,1.9458,1.053335,1.859049,2.761477,2.102205,1.41,1.177972,4.418871,1.626115,68346.39025427867
1539,2018-06-26,2.203693,1.9642,1.051134,1.850125,2.754787,2.102402,1.4195,1.188097,4.435087,1.61756,68522.46889966726
1540,2018-06-25,2.200242,1.947,1.069629,1.851175,2.745962,2.101749,1.4206,1.170826,4.422945,1.619739,68301.34725366952
1541,2018-06-22,2.181659,1.967,1.064572,1.845205,2.779898,2.109656,1.4338,1.169072,4.427411,1.616129,69951.14086313546
1542,2018-06-21,2.195199,1.9448,1.065848,1.848446,2.810884,2.109925,1.3981,1.168138,4.437618,1.625839,69453.48101217672
1543,2018-06-20,2.186516,1.9739,1.068498,1.842049,2.793625,2.114036,1.4014,1.168855,4.446917,1.599155,69523.93276812183
1544,2018-06-19,2.190852,2.0025,1.071907,1.845866,2.800535,2.111786,1.4026,1.171688,4.438745,1.596426,69451.22109622229
1545,2018-06-18,2.186729,2.0381,1.084056,1.842984,2.79707,2.117566,1.3977,1.175453,4.433745,1.60105,69740.9979180689
1546,2018-06-15,2.191406,1.9989,1.083782,1.850222,2.814874,2.119514,1.3899,1.169764,4.436375,1.597964,70118.59294941183
1547,2018-06-14,2.189678,2.0239,1.068686,1.852854,2.794945,2.117085,1.3918,1.168327,4.418053,1.59083,68291.51053429069
1548,2018-06-13,2.187838,2.0379,1.071426,1.850742,2.762633,2.114448,1.3929,1.162036,4.422072,1.571137,68230.1586597031
1549,2018-06-12,2.190324,2.0432,1.070078,1.849952,2.767286,2.116697,1.3943,1.163122,4.403763,1.586949,68578.93936157227
1550,2018-06-11,2.190377,2.0801,1.057873,1.852484,2.765773,2.115517,1.3968,1.155212,4.396404,1.582719,68181.2464003684
1551,2018-06-08,2.188812,2.0634,1.054153,1.851414,2.751341,2.112336,1.376,1.168424,4.413506,1.58541,67784.48775549699
1552,2018-06-07,2.185875,2.0389,1.059055,1.843771,2.713852,2.111205,1.3831,1.177151,4.420242,1.585898,67525.34431535006
1553,2018-06-06,2.189075,2.064,1.057277,1.839032,2.748586,2.112507,1.3873,1.179436,4.416615,1.564055,67989.94630374946
1554,2018-06-05,2.188179,1.9953,1.061785,1.83545,2.736146,2.105428,1.384,1.183401,4.405477,1.587047,67629.74502254277
1555,2018-06-04,2.191217,1.962,1.059785,1.84106,2.736723,2.103004,1.3865,1.189192,4.41448,1.58337,67999.76524176914
1556,2018-06-01,2.193118,1.9362,1.045306,1.843338,2.738012,2.098931,1.3814,1.188167,4.433191,1.581612,67499.46409584302
1557,2018-05-31,2.192562,1.9376,1.054926,1.843453,2.703945,2.088984,1.386,1.18229,4.415211,1.581158,66949.31403676048
1558,2018-05-30,2.193715,1.9659,1.052027,1.842832,2.744199,2.094741,1.376,1.173325,4.410009,1.580134,68396.54587287502
1559,2018-05-29,2.194364,1.9849,1.06341,1.851414,2.733764,2.084973,1.3715,1.161099,4.430172,1.587179,66508.1416063495
1561,2018-05-25,2.20815,1.9694,1.072052,1.852289,2.729643,2.095276,1.3638,1.162759,4.427316,1.569679,66833.31198959891
1562,2018-05-24,2.208193,2.0209,1.076934,1.856553,2.731389,2.098457,1.3596,1.153703,4.420601,1.569018,66861.49699388444
1563,2018-05-23,2.213835,2.0414,1.082763,1.861513,2.739755,2.099877,1.3563,1.169047,4.424003,1.568017,66514.08468457405
1564,2018-05-22,2.218978,2.0846,1.079999,1.863925,2.714691,2.100863,1.3534,1.168723,4.420399,1.554752,66273.30798607273
1565,2018-05-18,2.219143,2.0822,1.080069,1.866223,2.708962,2.097449,1.3498,1.171558,4.419934,1.544297,65803.47948381677
1566,2018-05-17,2.223401,2.0858,1.075214,1.864135,2.707014,2.098139,1.3496,1.173914,4.400777,1.545018,65576.67680799775
1567,2018-05-16,2.222952,2.1335,1.075881,1.862936,2.708385,2.098406,1.3343,1.162611,4.374744,1.546501,65711.73654377274
1568,2018-05-15,2.215758,2.0835,1.070373,1.864216,2.683996,2.093467,1.3285,1.185218,4.368779,1.538761,64618.58280573506
1569,2018-05-14,2.203122,2.0381,1.068782,1.855135,2.668797,2.098247,1.3167,1.176615,4.39133,1.52323,64917.193587079644
1570,2018-05-11,2.201385,2.0291,1.068904,1.855981,2.673585,2.097698,1.2988,1.169221,4.404735,1.514998,64920.97298760759
1571,2018-05-10,2.20217,2.0604,1.06884,1.860784,2.675766,2.096208,1.3058,1.161621,4.407146,1.510668,65310.3374478179
1572,2018-05-09,2.206229,2.0819,1.065433,1.863145,2.663686,2.08954,1.2887,1.167949,4.404592,1.49278,64492.54761800077
1573,2018-05-08,2.199994,2.0981,1.06476,1.868024,2.640609,2.079161,1.2906,1.168535,4.392195,1.495039,63446.439008394256
1574,2018-05-07,2.197471,2.086,1.061577,1.86575,2.626407,2.080449,1.2695,1.15906,4.394068,1.491939,63186.32954216376
1575,2018-05-04,2.198515,2.0992,1.054697,1.870212,2.618206,2.077093,1.2643,1.153174,4.418285,1.482881,62788.456598109566
1576,2018-05-03,2.198165,2.1116,1.05902,1.870424,2.593022,2.06752,1.28,1.153273,4.432009,1.467128,62355.610739389434
1577,2018-05-02,2.207354,2.1099,1.045594,1.875141,2.589223,2.066861,1.2695,1.154109,4.45784,1.464759,62115.75002445839
1578,2018-04-27,2.197033,2.0994,1.044004,1.858116,2.583232,2.081832,1.2743,1.144252,4.468287,1.464748,62116.93506849278
1579,2018-04-26,2.201303,2.092,1.037789,1.863336,2.568115,2.081967,1.2803,1.136573,4.470536,1.453706,61770.32111753896
1580,2018-04-25,2.203655,2.1109,1.041985,1.869952,2.540864,2.06947,1.2799,1.137723,4.462114,1.455528,60692.716743601486
1581,2018-04-24,2.196886,2.1088,1.038515,1.872812,2.537829,2.065563,1.2651,1.141838,4.444962,1.462017,60677.139694754966
1582,2018-04-23,2.190967,2.1334,1.031987,1.860839,2.538894,2.078561,1.2673,1.128445,4.437688,1.458798,60837.521209993865
1583,2018-04-20,2.179868,2.1379,1.029521,1.855105,2.520213,2.07685,1.2703,1.115605,4.446094,1.448213,60376.57199107879
1584,2018-04-19,2.174743,2.1074,1.030205,1.852461,2.523888,2.083611,1.2584,1.102995,4.455784,1.447941,60824.276497688144
1585,2018-04-18,2.172501,2.1146,1.027809,1.849844,2.535015,2.088689,1.2648,1.085569,4.461601,1.449179,61180.1784054779
1586,2018-04-17,2.167752,2.1169,1.016946,1.84823,2.52585,2.087016,1.2478,1.078521,4.459874,1.439807,61042.27061826247
1587,2018-04-16,2.168578,2.1165,1.020699,1.848405,2.507861,2.078627,1.2475,1.079613,4.453897,1.450272,60752.86279009958
1588,2018-04-13,2.173907,2.0959,1.020233,1.854009,2.509817,2.071739,1.2673,1.077296,4.460451,1.435624,60378.485206604004
1589,2018-04-12,2.169643,2.0943,1.015098,1.852174,2.511904,2.07135,1.2513,1.076415,4.459807,1.433261,60362.97876592446
1590,2018-04-11,2.169603,2.1153,1.020039,1.849432,2.494808,2.067719,1.2463,1.066564,4.445946,1.450095,59887.0829693682
1591,2018-04-10,2.171083,2.1024,1.015183,1.849593,2.512742,2.072963,1.256,1.082856,4.456006,1.435996,60456.23785021622
1592,2018-04-09,2.17313,2.109,1.013075,1.860451,2.494803,2.059962,1.2414,1.094201,4.449097,1.426654,59866.10498130508
1593,2018-04-06,2.178019,2.0708,1.016005,1.860949,2.489963,2.055551,1.2392,1.091859,4.446194,1.437324,59504.076382430736
1594,2018-04-05,2.174582,2.1009,0.995508,1.846426,2.512783,2.076166,1.2514,1.091859,4.446194,1.416593,60614.72172350064
1595,2018-04-04,2.179986,2.0703,0.998166,1.841002,2.492103,2.070829,1.2336,1.092771,4.455419,1.41267,60338.67790976167
1596,2018-04-03,2.181588,2.0484,1.002702,1.852328,2.477178,2.059163,1.2561,1.094847,4.464917,1.425775,59762.28691303171
1597,2018-03-29,2.182707,2.0755,0.995999,1.845363,2.495968,2.074449,1.2766,1.089133,4.450432,1.412106,60260.00138976518
1598,2018-03-28,2.182205,2.0617,0.991021,1.857811,2.457831,2.06791,1.2866,1.073941,4.443329,1.429885,59103.9973451409
1599,2018-03-27,2.176404,2.0558,0.981531,1.847116,2.448706,2.070944,1.276,1.074016,4.449273,1.461056,59023.7979900823
1600,2018-03-26,2.175337,2.0787,0.987715,1.829579,2.478894,2.079194,1.2913,1.079217,4.457513,1.455949,60494.97823361121
1601,2018-03-23,2.176075,2.1243,0.995895,1.850582,2.451277,2.086857,1.295,1.064624,4.458499,1.455447,58916.57239673752
1602,2018-03-22,2.176505,2.111,1.009183,1.834414,2.472985,2.081647,1.3092,1.067805,4.449498,1.466502,59924.69395812135
1603,2018-03-21,2.174826,2.0989,1.011541,1.82511,2.529861,2.072795,1.3099,1.059225,4.446299,1.474868,61994.42703693453
1604,2018-03-20,2.17574,2.1556,1.006634,1.823338,2.520757,2.072132,1.2938,1.058735,4.434171,1.487212,61656.71500583296
