,Dátum,Accorde_Prizma_Alap,BUX,Citadella_Származtatott,Erste Duett Nyíltvégű Alapok Alapja,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_Orion,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,TakarékApolloSzármaztatottRészvény,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,BRK-B,USDHUF=X
1411,2018-11-29,1.057709,1575.635263,2.15503,1.8348,2.2195,0.993128,1.813971,2.751868,0.963205,2.085914,1.3876,1.489061,1.110147,4.438392,2.648612,2.556736,0.996614,1.227533,1.593583,70956.19525430258,46016.74073200766,48761.99853602657,61926.72667401424,284.4590148925781
1412,2018-11-28,1.053106,1567.514898,2.156019,1.8348,2.2082,0.994527,1.815133,2.785781,0.965957,2.085045,1.3899,1.488735,1.120038,4.433638,2.648882,2.537772,0.999156,1.232548,1.606907,71654.3040995244,46519.60455727391,49525.30521257222,62342.02606201172,286.6300048828125
1413,2018-11-27,1.053493,1565.355166,2.163568,1.8346,2.2025,0.993296,1.828359,2.733266,0.972395,2.074509,1.3695,1.499621,1.10702,4.441324,2.640644,2.52303,0.997475,1.219401,1.582179,69777.64440628327,44899.34136290755,47674.41266380064,60687.938557067886,285.54998779296875
1414,2018-11-26,1.051633,1565.19852,2.162933,1.8345,2.1993,0.990376,1.829841,2.705233,0.976617,2.072192,1.363,1.502456,1.097745,4.4221,2.650918,2.515853,0.995852,1.210133,1.565644,69205.16222000588,44530.399558260106,47404.64920467697,59852.622958850116,284.1600036621094
1415,2018-11-23,1.051947,1556.543548,2.168873,1.8343,2.1923,0.978091,1.836089,2.662218,0.978855,2.071833,1.3377,1.50823,1.085681,4.386033,2.652327,2.522681,0.994943,1.191388,1.542818,67475.29521493707,43121.55418329639,45968.058912165,58296.4189092163,281.5299987792969
1417,2018-11-21,1.053248,1558.55153,2.16834,1.8341,2.1946,0.982876,1.838164,2.67942,0.980341,2.073927,1.3437,1.482295,1.098226,4.444017,2.643975,2.476158,0.997614,1.196469,1.550646,68155.77958912356,43580.77310886793,46432.06243744353,59561.62462980347,282.4700012207031
1418,2018-11-20,1.050537,1543.813974,2.171849,1.834,2.1709,0.973207,1.835232,2.649372,0.976293,2.076309,1.3385,1.4393,1.095437,4.415948,2.626342,2.505691,0.992421,1.186152,1.540097,67399.39327990077,42917.6875400655,45688.061982668936,59059.27297678031,280.2869873046875
1419,2018-11-19,1.054587,1554.242776,2.165428,1.834,2.1836,0.984281,1.832621,2.691588,0.974247,2.081526,1.3512,1.542871,1.115809,4.451132,2.613041,2.504142,0.992066,1.201728,1.560753,68983.55633114232,43899.06928088516,46849.158069824334,61364.49680252932,281.5660095214844
1420,2018-11-16,1.055688,1554.413557,2.169199,1.8338,2.1858,0.990323,1.826731,2.74113,0.967315,2.086303,1.3788,1.529309,1.134694,4.461486,2.608332,2.523906,0.992147,1.217554,1.584229,70814.44402410882,45789.087497594766,49217.98655648017,62061.20120751951,284.1499938964844
1421,2018-11-15,1.055547,1544.246012,2.180171,1.8338,2.1818,0.995474,1.829486,2.758273,0.96887,2.086913,1.3883,1.515057,1.135947,4.48124,2.615434,2.540986,0.992294,1.223725,1.59338,70832.09408938,46081.34303469071,49428.50546117686,61944.60433391109,284.9599914550781
1422,2018-11-14,1.057136,1545.996056,2.191533,1.8337,2.1803,1.000573,1.845234,2.747955,0.978185,2.083886,1.3797,1.49404,1.138207,4.488126,2.621989,2.52716,0.991298,1.223702,1.590844,70184.10173033364,45343.10371025,48278.88220249675,61633.35601464845,285.29998779296875
1423,2018-11-13,1.058466,1511.928123,2.194211,1.8337,2.1349,1.004863,1.836777,2.762321,0.975308,2.092184,1.3933,1.472949,1.138975,4.486217,2.620729,2.528496,0.97604,1.230533,1.600698,71105.68053685594,45975.15789067838,49111.63513516076,62558.29547045287,287.07000732421875
1424,2018-11-12,1.059138,1506.219176,2.192923,1.8337,2.1256,0.994099,1.834917,2.749818,0.974352,2.092287,1.3996,1.588676,1.139769,4.518321,2.604952,2.536693,0.98365,1.222953,1.595232,70396.47002636548,45393.222590793855,48509.31026264187,61109.26535093691,283.67498779296875
1425,2018-11-09,1.060428,1525.08497,2.171392,1.8337,2.1509,1.002588,1.822501,2.769614,0.96612,2.096012,1.4129,1.610288,1.147475,4.522123,2.586262,2.546733,0.989912,1.233876,1.605966,71326.70680518122,46541.982938580215,49950.70734488452,61947.30375117436,282.0530090332031
1426,2018-11-08,1.059652,1530.079904,2.154039,1.8336,2.1594,1.005169,1.812896,2.77385,0.962953,2.097925,1.4225,1.644657,1.149538,4.511857,2.60524,2.547507,0.989856,1.236044,1.608177,71709.56572076865,47128.93268299475,50601.109063653275,62454.86757422425,280.7969970703125
1427,2018-11-07,1.059977,1509.723741,2.141898,1.8335,2.1335,1.007773,1.81572,2.770884,0.960818,2.098388,1.4229,1.680776,1.145822,4.49926,2.585598,2.51463,0.988081,1.235738,1.601822,71921.80982830469,47485.55036221631,50752.02563251741,62194.32759646792,281.11700439453125
1428,2018-11-06,1.058691,1488.708553,2.163595,1.8335,2.1012,0.998216,1.829539,2.751721,0.966607,2.094751,1.3966,1.69378,1.135709,4.488104,2.552383,2.521106,0.992447,1.223886,1.589259,70616.21483460534,46173.36218101764,49478.82939113304,61602.99408825254,281.9230041503906
1429,2018-11-05,1.057955,1493.79143,2.169717,1.8337,2.1081,1.001781,1.832904,2.748523,0.970697,2.093525,1.394,1.705999,1.128556,4.497221,2.552186,2.48038,0.993311,1.224502,1.588468,70183.88479282288,45833.828727018554,49187.78565087076,60973.19461287232,281.9700012207031
1430,2018-10-31,1.060392,1468.527809,2.186413,1.8334,2.0672,1.000673,1.840636,2.746505,0.968133,2.092063,1.4098,1.759732,1.134019,4.485688,2.520666,2.453732,0.982619,1.226518,1.59139,70417.53511928301,46691.88360449858,50212.366355816834,58667.79327417724,285.79400634765625
1431,2018-10-30,1.058344,1440.471806,2.18871,1.8332,2.0264,0.987497,1.844528,2.717099,0.96979,2.090413,1.3868,1.767101,1.121565,4.472979,2.493542,2.446434,0.982834,1.21038,1.569437,69517.56974383397,45517.57080398686,48905.631289361045,57986.27074221801,285.1549987792969
1432,2018-10-29,1.059743,1427.243097,2.189794,1.8331,2.0119,0.988342,1.851582,2.681866,0.976852,2.088454,1.3733,1.785621,1.109516,4.458793,2.49302,2.41978,0.982651,1.202391,1.55319,68242.56468824297,44609.69904207438,48103.563716035336,56825.960622068495,284.072998046875
1433,2018-10-26,1.056931,1420.399916,2.18339,1.833,2.0042,0.981935,1.847027,2.68838,0.971304,2.088909,1.3843,1.773018,1.118033,4.448189,2.488555,2.464167,0.982521,1.198735,1.552777,68774.19339376502,45647.6433634758,49019.15946872905,56510.10698687751,284.70001220703125
1434,2018-10-25,1.05932,1447.224443,2.175292,1.8328,2.0411,0.988744,1.843619,2.709952,0.97261,2.088944,1.406,1.766737,1.123116,4.461398,2.482098,2.473246,0.983788,1.210624,1.567259,69784.10280893743,46704.65427772328,49864.71794795245,57321.920321899466,283.79998779296875
1435,2018-10-24,1.059798,1440.719657,2.177637,1.8328,2.0356,0.977382,1.851201,2.672885,0.9774,2.089034,1.3779,1.758622,1.107291,4.472211,2.484366,2.510349,0.986361,1.193253,1.552161,67906.35571255116,44716.30742131965,47856.2749881763,56170.18918641843,281.1180114746094
1436,2018-10-19,1.060448,1469.67823,2.165615,1.8326,2.0714,1.000686,1.834379,2.760154,0.96791,2.092876,1.414,1.744647,1.143637,4.483102,2.476001,2.507699,0.987391,1.229523,1.599101,70893.44256087765,46918.881090642884,50022.836594659835,59145.2042227881,281.87200927734375
1437,2018-10-18,1.061182,1481.485067,2.157544,1.8324,2.0833,0.997849,1.828679,2.730538,0.964809,2.092804,1.4177,1.759823,1.147142,4.480611,2.478088,2.51768,0.984457,1.222536,1.583125,70425.60634765588,46627.045297788456,49808.987909864634,58406.7780888062,279.8599853515625
1438,2018-10-17,1.061215,1478.088209,2.144572,1.8324,2.0777,1.008046,1.815109,2.755249,0.956617,2.095378,1.4271,1.741422,1.15224,4.483142,2.454291,2.522774,0.984935,1.233108,1.595328,70922.35765956482,47376.119302535895,50454.673211980145,58474.88006002689,277.7640075683594
1439,2018-10-16,1.059146,1479.92967,2.139377,1.8322,2.0854,1.011473,1.816819,2.754156,0.957634,2.094295,1.4192,1.714807,1.1576,4.486233,2.426334,2.495502,0.981815,1.233274,1.591915,71074.62099836767,47467.5589451422,50751.42566955043,58418.77157820435,278.4100036621094
1440,2018-10-15,1.056024,1445.120024,2.153317,1.8322,2.0375,1.004036,1.830546,2.727577,0.966548,2.094306,1.3972,1.712825,1.141669,4.464581,2.429405,2.498512,0.979454,1.221972,1.580065,70117.89490845334,46499.757288262714,49620.30441244366,57545.35954721924,280.6679992675781
1441,2018-10-12,1.054485,1436.589235,2.152634,1.8321,2.0233,1.001793,1.821566,2.736793,0.962033,2.094537,1.4139,1.72571,1.136125,4.4645,2.425992,2.482411,0.979191,1.225163,1.585588,70460.18860951113,47033.60873243166,50302.74065376818,57997.89012589725,280.4540100097656
1442,2018-10-11,1.05607,1419.078523,2.163033,1.8321,1.9996,1.006919,1.831044,2.726795,0.966889,2.094696,1.3954,1.733401,1.128295,4.458328,2.418935,2.517401,0.98023,1.223636,1.583104,69964.8201540811,46069.45159249473,49128.31513060257,57935.39844171144,282.3500061035156
1443,2018-10-10,1.059614,1455.27045,2.16579,1.8322,2.0438,1.0212,1.82082,2.779638,0.964847,2.094763,1.4306,1.730705,1.144109,4.486504,2.414931,2.546727,0.979729,1.247303,1.62101,71464.10671860026,46598.129601716064,49770.72636617487,60104.43140593264,282.0480041503906
1444,2018-10-09,1.059987,1466.649356,2.154749,1.8324,2.0592,1.03653,1.807107,2.853586,0.95143,2.094881,1.4731,1.700249,1.188893,4.494808,2.430615,2.533963,0.980597,1.276994,1.658681,73979.3427877156,48859.62083886517,52321.32919817278,63263.665705218446,282.7300109863281
1445,2018-10-08,1.058677,1453.179349,2.156257,1.8324,2.0415,1.033887,1.805591,2.858754,0.948197,2.095079,1.4741,1.724637,1.198722,4.488838,2.428533,2.555593,0.982159,1.276238,1.661557,73796.58255166933,48510.655601473525,51979.7948803138,62536.53542817384,281.6199951171875
1446,2018-10-05,1.061343,1460.198057,2.149578,1.8324,2.0531,1.042191,1.808686,2.85622,0.950978,2.095377,1.4734,1.70749,1.206008,4.497735,2.433845,2.558762,0.982352,1.280365,1.661352,73741.55573532637,48772.292069326155,52631.77771128714,61758.24129303591,281.4100036621094
1447,2018-10-04,1.062235,1468.160351,2.146208,1.8324,2.0648,1.047651,1.809021,2.862824,0.950379,2.102324,1.4835,1.708077,1.207614,4.501009,2.44203,2.56304,0.982732,1.284961,1.666078,74093.39543115161,49333.912250583526,53287.68108091224,61567.79818349611,281.1700134277344
1448,2018-10-03,1.060526,1470.768504,2.127786,1.8323,2.0709,1.051438,1.803453,2.858758,0.945949,2.110515,1.4984,1.65616,1.227389,4.49516,2.454203,2.554395,0.982626,1.284546,1.663386,74193.62420864124,49974.00936977472,53890.523224114906,60451.339615783654,279.3500061035156
1449,2018-10-02,1.061534,1457.502604,2.133787,1.8321,2.0532,1.050509,1.806123,2.880089,0.945182,2.107944,1.4891,1.676258,1.229871,4.494881,2.454175,2.554931,0.983064,1.289159,1.672636,74004.28367570415,49820.18205997953,53547.34787306981,60020.69906787714,278.7900085449219
1450,2018-10-01,1.058916,1457.767234,2.122745,1.832,2.0514,1.055461,1.792507,2.860968,0.942752,2.111511,1.4892,1.692008,1.227123,4.485374,2.441793,2.562727,0.984805,1.287395,1.663227,73979.99067688733,49887.33551810123,53567.19335142709,59823.96404719725,278.5360107421875
1451,2018-09-28,1.058803,1469.141439,2.124226,1.8318,2.0624,1.053543,1.793007,2.853991,0.944825,2.110484,1.4804,1.701739,1.231872,4.496241,2.43344,2.568552,0.986853,1.284452,1.660545,73534.3386054691,49657.528439257294,53332.07278112508,59484.04193775635,277.82000732421875
1452,2018-09-27,1.060207,1441.507361,2.119293,1.8318,2.0255,1.066505,1.801462,2.839039,0.949878,2.116041,1.48,1.738515,1.220742,4.494166,2.432951,2.55635,0.988878,1.286255,1.655168,72809.5098951757,49183.73466511071,52577.188796557486,59616.33298611455,275.1099853515625
1453,2018-09-26,1.057702,1422.738993,2.124026,1.8316,1.9986,1.062598,1.805373,2.824046,0.952442,2.1141,1.464,1.713616,1.215493,4.478143,2.433941,2.549681,0.988649,1.279752,1.647054,72710.09170911275,48840.34093697555,52391.03204912972,59538.74044830445,275.50201416015625
1454,2018-09-25,1.058063,1417.722258,2.124816,1.8315,1.9923,1.059077,1.807184,2.829252,0.952571,2.112483,1.4643,1.705792,1.217449,4.467456,2.437907,2.536086,0.988835,1.279731,1.648522,72847.58628923446,48751.850731135346,52580.77409965452,60006.704720144626,275.1969909667969
1455,2018-09-24,1.058007,1414.466933,2.125223,1.8314,1.9905,1.056857,1.802074,2.824034,0.94888,2.111251,1.4596,1.708303,1.212789,4.464257,2.431453,2.533553,0.989738,1.278524,1.645856,73035.26103999931,48765.8134572627,52649.04368210072,60127.53451458737,275.6499938964844
1456,2018-09-21,1.058248,1414.340206,2.124451,1.8311,1.9912,1.061332,1.798322,2.824193,0.947058,2.114749,1.4629,1.715543,1.209444,4.468169,2.425312,2.540942,0.988019,1.280312,1.649008,72970.3091006875,48425.90471756458,52235.24912519008,60530.533819232136,274.489990234375
1457,2018-09-20,1.057564,1428.37882,2.131357,1.8308,2.0125,1.054621,1.801652,2.84977,0.945695,2.111583,1.456,1.753477,1.213729,4.482697,2.42346,2.539683,0.988014,1.283642,1.656207,73598.49405568093,49066.45054560155,52720.393350839615,61316.68732714839,276.6000061035156
1458,2018-09-19,1.05696,1438.322908,2.134486,1.8309,2.0256,1.044501,1.804793,2.824495,0.948491,2.106533,1.4518,1.759597,1.216868,4.478725,2.406148,2.527604,0.986051,1.271253,1.642515,73162.82775202766,48633.5720457416,52267.46175776934,61245.352707852144,277.1910095214844
1459,2018-09-18,1.056278,1427.48237,2.139184,1.8309,2.0112,1.045881,1.800879,2.832429,0.946711,2.104049,1.4528,1.757737,1.235921,4.473421,2.39848,2.51133,0.982148,1.274946,1.645635,73335.44416287541,48837.65518714115,52706.7077399306,60718.1792301666,278.1409912109375
1460,2018-09-17,1.054651,1415.797597,2.141268,1.8309,1.9939,1.042597,1.805444,2.821048,0.947609,2.104795,1.4473,1.792455,1.230873,4.465941,2.384798,2.515121,0.982244,1.271915,1.640938,73212.11595344357,48617.93307571672,52558.10013146605,60383.838741467334,279.17999267578125
1461,2018-09-14,1.052772,1433.46312,2.138565,1.8307,2.0168,1.038938,1.795721,2.806696,0.943559,2.105025,1.4625,1.784391,1.231077,4.465989,2.399656,2.526077,0.982268,1.267338,1.633647,73079.79711469263,48978.56388782151,52986.63683043793,59977.76528771967,277.20001220703125
1462,2018-09-13,1.05305,1428.978619,2.143277,1.8308,2.0124,1.041479,1.796642,2.813273,0.94361,2.1051,1.4523,1.781065,1.240926,4.47212,2.401041,2.515132,0.984139,1.278012,1.649678,73654.22211357951,49516.949640758336,53362.174904085696,60046.068279158324,279.427001953125
1463,2018-09-12,1.05462,1426.884595,2.148598,1.8307,2.0117,1.037491,1.802528,2.825879,0.947443,2.105303,1.4546,1.770697,1.244497,4.468082,2.390021,2.528222,0.983418,1.271431,1.642461,73308.43487588316,49052.073232043535,52815.29700232297,60033.699471093714,279.760009765625
1464,2018-09-11,1.052113,1437.339596,2.149894,1.8308,2.0252,1.033162,1.799581,2.813206,0.94857,2.106284,1.451,1.753574,1.241649,4.477965,2.383657,2.544646,0.981474,1.267139,1.635248,73369.25801519305,49249.90694035683,52975.09891319275,60240.90718420409,280.05999755859375
1465,2018-09-10,1.051323,1470.176274,2.152482,1.8307,2.0668,1.033674,1.807205,2.820725,0.951247,2.110308,1.446,1.750003,1.241673,4.500536,2.384227,2.528464,0.981803,1.267192,1.638239,73391.0949609708,49049.10970485723,52831.03806694038,60460.31954807555,281.0669860839844
1466,2018-09-07,1.047861,1469.731559,2.153035,1.8306,2.0672,1.028679,1.801471,2.795408,0.949025,2.11051,1.4494,1.751169,1.228618,4.487387,2.377853,2.553851,0.978524,1.259475,1.625597,73095.07759679109,48771.92760396749,52516.054238025565,60021.09779136954,280.4200134277344
1467,2018-09-06,1.050321,1471.711222,2.156736,1.8307,2.0688,1.037123,1.803725,2.828908,0.948012,2.11575,1.4495,1.766303,1.233922,4.49669,2.384007,2.561394,0.977588,1.263269,1.643184,73504.05530261714,49138.704440390225,52869.44259051606,59913.16348115727,281.4410095214844
1468,2018-09-05,1.05127,1467.454751,2.155786,1.8307,2.0642,1.044823,1.807388,2.86032,0.948242,2.113899,1.4634,1.753953,1.235013,4.499079,2.390298,2.575603,0.979341,1.272343,1.661796,74050.53790435381,49800.23845455237,53387.91409401782,60001.65369255375,282.67999267578125
1469,2018-09-04,1.051932,1460.824759,2.146818,1.8308,2.0572,1.054428,1.80318,2.868016,0.947815,2.113754,1.4808,1.751207,1.24066,4.499275,2.412436,2.58487,0.977064,1.280629,1.666982,73816.97001597192,50157.25527697569,53915.182451509405,59030.3521012268,281.0299987792969
1471,2018-08-31,1.051384,1471.23467,2.147847,1.8307,2.075,1.059477,1.799208,2.849054,0.946249,2.118805,1.4802,1.800349,1.231892,4.483085,2.412614,2.589832,0.976433,1.281029,1.656551,73756.48186502513,50245.17759870505,53701.40179557027,58507.55784950685,280.3160095214844
1472,2018-08-30,1.053026,1470.944231,2.149783,1.8306,2.0727,1.069809,1.800054,2.853013,0.94887,2.117641,1.4786,1.799937,1.224991,4.491078,2.415051,2.591617,0.971132,1.28662,1.659859,73159.28456589114,49776.0037006801,52987.40284849517,58322.245948791504,278.0559997558594
1473,2018-08-29,1.051689,1471.280317,2.142332,1.8307,2.0738,1.071717,1.801409,2.858112,0.949145,2.119191,1.4749,1.806322,1.226089,4.487827,2.427077,2.590662,0.968606,1.289618,1.660603,73126.97858623695,49640.31531906221,52877.713781865314,58481.23028268805,276.8080139160156
1474,2018-08-28,1.052461,1454.868455,2.147169,1.8306,2.0487,1.066543,1.806627,2.832402,0.953181,2.118584,1.4578,1.809316,1.211575,4.489482,2.421632,2.576871,0.971671,1.280674,1.646182,72831.53766870499,49138.81160476245,52444.718006483745,58419.755268988665,277.1730041503906
1475,2018-08-27,1.051759,1449.653442,2.150844,1.8305,2.0427,1.069335,1.809431,2.85317,0.952502,2.120765,1.4588,1.804933,1.216348,4.484409,2.432172,2.547216,0.968966,1.286345,1.656453,72960.23436141014,49177.410162337124,52313.48206342198,58479.044327287,277.7969970703125
1476,2018-08-24,1.050614,1430.135864,2.15766,1.8304,2.017,1.062925,1.81322,2.841918,0.952944,2.120906,1.4522,1.790861,1.215743,4.482827,2.428926,2.547655,0.968387,1.281401,1.651871,73189.45955801383,49219.72377324104,52488.891772743315,58415.34038446657,280.8699951171875
1477,2018-08-23,1.049154,1429.900303,2.161192,1.8303,2.0167,1.060544,1.812762,2.826634,0.956077,2.121213,1.457,1.741307,1.207228,4.483878,2.424391,2.526891,0.968558,1.27597,1.64583,72135.13712044805,48353.355731945485,51454.82467729598,57714.26710596308,278.489990234375
1478,2018-08-22,1.048992,1437.098454,2.160429,1.8302,2.025,1.057318,1.809124,2.823185,0.954255,2.121303,1.447,1.77075,1.204459,4.477384,2.425656,2.527311,0.968778,1.277164,1.642597,72436.46237028483,48560.60319640115,51437.5965789631,57903.540254117455,279.2820129394531
1479,2018-08-21,1.050754,1462.323347,2.164893,1.8302,2.0599,1.056065,1.812892,2.833697,0.95739,2.120328,1.4487,1.771902,1.205159,4.482075,2.432407,2.490078,0.966975,1.278347,1.648695,73124.40046975203,48803.277178575285,51631.76021081256,58745.6030214862,281.7669982910156
1480,2018-08-17,1.052575,1439.826906,2.170446,1.8301,2.0308,1.046626,1.813283,2.848188,0.955746,2.119698,1.4536,1.714667,1.196981,4.462791,2.430466,2.507118,0.964451,1.276769,1.657071,73544.98024179973,49167.6663173493,52097.35878973175,59249.13298848877,284.6600036621094
1481,2018-08-16,1.052045,1441.273171,2.171206,1.8301,2.0307,1.048524,1.81786,2.844539,0.95875,2.11991,1.46,1.708506,1.203306,4.469774,2.433148,2.504207,0.965133,1.277017,1.655918,73635.28990329802,49390.3725016471,52161.2412776025,59364.85768307373,286.01300048828125
1482,2018-08-15,1.050684,1416.003436,2.179988,1.8299,1.9953,1.042238,1.823339,2.853023,0.961267,2.121406,1.4568,1.675121,1.205066,4.470737,2.432697,2.506267,0.962528,1.271084,1.648243,72622.09336590022,48943.80064583756,51542.816026479006,58151.61700439453,284.3599853515625
1483,2018-08-14,1.048471,1423.107741,2.164471,1.83,2.0024,1.055517,1.813861,2.85024,0.958658,2.118772,1.466,1.778856,1.211774,4.472953,2.433901,2.502833,0.965199,1.2816,1.657505,72836.82925244235,49325.430931732524,51766.43466702895,58264.50741315493,283.0710144042969
1484,2018-08-13,1.048286,1410.640166,2.166203,1.8302,1.9858,1.057926,1.812932,2.843817,0.960606,2.119925,1.4568,1.780721,1.21316,4.468236,2.426768,2.502994,0.963927,1.278681,1.65332,72461.70115192747,49076.96382446028,51491.09067831701,58147.229932415765,283.4100036621094
1485,2018-08-10,1.052024,1429.426072,2.159281,1.8301,2.0136,1.05799,1.81955,2.827024,0.962816,2.120904,1.4596,1.807904,1.200221,4.474804,2.434713,2.538624,0.961898,1.273264,1.645111,71418.69374257326,48242.93214044068,50654.605285885744,57502.031665515155,278.2850036621094
1486,2018-08-09,1.054975,1456.016299,2.151532,1.8302,2.0502,1.068608,1.81713,2.806519,0.965664,2.117339,1.4515,1.805095,1.184022,4.479541,2.438284,2.533887,0.965849,1.270639,1.631666,71077.52007061616,48058.001508745365,50404.88966811448,57523.4129553223,275.1000061035156
1487,2018-08-08,1.056846,1460.383844,2.151822,1.8302,2.0552,1.067029,1.819957,2.804695,0.965552,2.116685,1.4392,1.796074,1.181909,4.47321,2.448425,2.534516,0.967827,1.271664,1.630083,71333.63236265257,48194.381250455976,50470.50254751742,57607.6815886572,275.7139892578125
1488,2018-08-07,1.055893,1465.742379,2.15316,1.8299,2.0611,1.070484,1.823193,2.808123,0.966051,2.117988,1.4429,1.794816,1.185782,4.466806,2.454384,2.537826,0.968427,1.274416,1.632555,71643.66833102703,48325.046412273776,50571.82179727126,57772.85936864745,276.7959899902344
1489,2018-08-06,1.056794,1472.545854,2.155612,1.83,2.0712,1.066913,1.825795,2.810959,0.967075,2.118691,1.442,1.782055,1.185106,4.48781,2.454533,2.527923,0.966888,1.27018,1.633004,71365.07079336047,48120.73823890835,50340.28711994365,57002.37813078612,276.6300048828125
1490,2018-08-03,1.056735,1452.656305,2.15619,1.8299,2.0437,1.069136,1.830345,2.813085,0.967665,2.120686,1.438,1.808593,1.1792,4.475175,2.453205,2.518425,0.968592,1.267182,1.632168,71214.80235830694,47913.48837418109,50122.78566214722,55478.495433068834,277.05999755859375
1491,2018-08-02,1.054171,1423.878929,2.156114,1.8299,2.0036,1.067013,1.830445,2.798485,0.969359,2.119196,1.4351,1.789088,1.183799,4.453903,2.453624,2.529307,0.970143,1.260398,1.62391,70328.96286981739,47375.114974742755,49584.1997827515,54424.11661673337,274.7860107421875
1492,2018-08-01,1.056763,1430.758183,2.158361,1.8282,2.0099,1.077062,1.836521,2.784113,0.974653,2.12111,1.4234,1.80617,1.172461,4.460402,2.452899,2.51937,0.971998,1.261316,1.617299,69716.03549003601,46584.19175720215,48716.1215801239,54186.17042160034,273.875
1493,2018-07-31,1.05546,1412.180302,2.158908,1.8281,1.9848,1.081803,1.833156,2.782555,0.974293,2.119767,1.4167,1.826935,1.172677,4.442346,2.452489,2.53919,0.969798,1.262347,1.618079,70027.99229108356,46537.75587637536,48297.17472632043,54343.21158988774,274.6409912109375
1494,2018-07-30,1.058934,1419.729411,2.161569,1.8279,1.9949,1.081382,1.843157,2.793216,0.977692,2.117386,1.4147,1.795895,1.171945,4.452643,2.453718,2.524819,0.969929,1.259975,1.623704,70133.33190559456,46481.83688703971,48462.03855817253,55030.46661684569,276.4100036621094
1495,2018-07-27,1.058866,1420.1092,2.162928,1.8275,1.992,1.088135,1.836302,2.819834,0.972733,2.120063,1.4311,1.822512,1.18197,4.452321,2.454349,2.533041,0.970148,1.268329,1.640519,70925.2674740944,47431.410839903634,49643.725093297195,55044.156452725176,278.0710144042969
1496,2018-07-26,1.058692,1407.587496,2.162561,1.8273,1.9784,1.086183,1.827106,2.816581,0.967188,2.121449,1.4494,1.816708,1.191366,4.445313,2.458625,2.511259,0.970223,1.263915,1.639987,71154.65297385212,47908.96712588752,50448.34415187314,54712.2160088378,277.0799865722656
1497,2018-07-25,1.056033,1381.629884,2.170732,1.8272,1.9451,1.079079,1.822143,2.835276,0.965261,2.123654,1.4563,1.824235,1.196813,4.436007,2.46081,2.504994,0.971666,1.260318,1.644828,71757.93717873283,48942.72596163908,50932.479937025346,55087.7376991394,278.7699890136719
1498,2018-07-24,1.056697,1385.034508,2.170797,1.8272,1.949,1.086711,1.83319,2.829945,0.967975,2.120868,1.4519,1.827094,1.196642,4.443039,2.461301,2.477941,0.970788,1.259391,1.644659,71217.91109956801,48313.13144635409,50255.12250398984,55376.29543110961,279.0299987792969
1499,2018-07-23,1.054663,1388.526685,2.173401,1.8272,1.9506,1.075788,1.832299,2.804686,0.96748,2.117808,1.4394,1.81265,1.194276,4.433554,2.464811,2.467067,0.970675,1.250205,1.629858,70358.49225899111,47773.41411744896,49974.409201745875,54814.3417758178,277.04998779296875
1500,2018-07-20,1.05341,1390.33041,2.173092,1.8271,1.9535,1.077034,1.833878,2.817178,0.969094,2.120387,1.4329,1.820295,1.202773,4.438106,2.459851,2.448914,0.970328,1.253134,1.634171,70997.7607659814,48143.79622601392,50323.783104755916,55115.52062306274,280.0870056152344
1501,2018-07-19,1.052104,1387.513406,2.172004,1.8269,1.9506,1.078199,1.833781,2.813865,0.966099,2.12169,1.4426,1.78639,1.204773,4.42445,2.463742,2.442915,0.967328,1.257425,1.633533,70633.10570401419,47852.46137991594,50042.2799684233,54967.39057706902,278.3299865722656
1502,2018-07-18,1.049482,1371.757074,2.165566,1.8268,1.9248,1.078263,1.82403,2.808347,0.96212,2.124073,1.4383,1.82189,1.191517,4.427977,2.45962,2.436631,0.968905,1.261141,1.630052,70661.03443612531,47930.60817123018,49925.694879675284,55600.05521335453,277.3900146484375
1503,2018-07-17,1.049091,1372.843646,2.167187,1.8267,1.9285,1.067986,1.821843,2.770233,0.962645,2.120072,1.4336,1.825316,1.178995,4.411477,2.459711,2.431858,0.968234,1.248609,1.608486,70103.45579504315,47742.46395279793,49664.56251148973,52511.27057750244,275.7799987792969
1504,2018-07-16,1.050061,1393.254503,2.168432,1.8267,1.958,1.063482,1.825289,2.766519,0.965502,2.118674,1.4216,1.841968,1.173746,4.417086,2.462631,2.449167,0.969826,1.247888,1.605086,70074.17825173773,47625.84894339461,49442.014965658076,53141.759765625,276.7799987792969
1505,2018-07-13,1.050554,1407.816127,2.173832,1.8265,1.9766,1.072375,1.832405,2.807025,0.966698,2.11954,1.427,1.815514,1.191419,4.441556,2.467803,2.451581,0.967548,1.253357,1.627164,70489.1328568221,47979.8960190732,49863.74487908324,53119.34763175668,278.1700134277344
