,Dátum,BUX,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,BRK-B,USDHUF=X
2382,2015-01-06,665.967683,1.662726,0.9575,0.9196,1.702993,2.085196,2.15997,1.103,1.079648,0.759381,3.977528,2.13165,1.890478,1.014078,1.278042,45014.34468395775,24747.250702504534,24376.74487880082,39120.81803679932,266.4179992675781
2383,2015-01-05,675.967195,1.660181,0.9717,0.939315,1.702855,2.093655,2.159813,1.1002,1.072258,0.763902,3.96794,2.139914,1.899409,1.014258,1.28526,45371.0537109375,25044.22511291504,24656.175857543945,39102.0,266.0
2384,2014-12-31,684.91385,1.655129,0.9847,0.937987,1.69212,2.073643,2.164552,1.1057,1.028556,0.761224,3.944369,2.11659,1.893888,1.014191,1.286764,44936.50882817432,24780.159934548195,24441.05570833641,38822.1817852417,258.5559997558594
2385,2014-12-30,684.925876,1.65101,0.9847,0.950668,1.689284,2.088716,2.164681,1.1044,1.021026,0.765469,3.947432,2.110917,1.884422,1.014253,1.292482,45403.73623725958,25046.265039554797,24721.58841231512,39338.38295812253,258.6520080566406
2386,2014-12-29,680.165058,1.649176,0.978,0.94902,1.68397,2.092346,2.164755,1.1122,1.043255,0.771596,3.943324,2.12109,1.893195,1.014262,1.300299,45846.15609526634,25323.40311641246,24986.015150103718,39498.180748812854,259.77099609375
2387,2014-12-23,680.263464,1.640573,0.9781,0.946174,1.684991,2.073889,2.169213,1.1086,1.004803,0.763616,3.929367,2.100912,1.904518,1.014203,1.289124,45055.326620198786,24809.93861156376,24713.742209159303,38921.14268493652,256.48199462890625
2388,2014-12-22,681.144752,1.643653,0.9791,0.938052,1.689382,2.085233,2.168091,1.1078,1.002596,0.768058,3.948379,2.113111,1.88236,1.014029,1.293475,45245.47836673446,25036.85260561295,24790.87676115334,39176.82929741219,257.9119873046875
2389,2014-12-19,674.734393,1.646967,0.9696,0.940582,1.693529,2.067021,2.16519,1.1073,1.014612,0.758026,3.920531,2.09078,1.887324,1.01401,1.281634,44688.00018366426,24780.359124697745,24338.732271507382,38785.11362327635,255.906005859375
2390,2014-12-18,667.087892,1.64449,0.9578,0.911845,1.685107,2.057967,2.16637,1.1029,1.03873,0.755995,3.918408,2.094935,1.864142,1.013887,1.271893,44214.192238896154,24514.075046763523,24144.028308139066,38819.40108669433,254.27000427246094
2391,2014-12-17,669.352556,1.640543,0.9609,0.911641,1.680931,1.98696,2.166637,1.0779,1.030454,0.724686,3.878997,2.083673,1.868611,1.013871,1.228762,42300.79212223878,23468.37325982866,23266.677969179,37005.911794946296,249.28199768066406
2392,2014-12-16,665.802268,1.630222,0.9564,0.883689,1.680371,1.9504,2.166726,1.0638,1.057222,0.713227,3.869296,2.080826,1.89019,1.013889,1.209961,41295.36672594678,22942.098833322292,22689.781471282826,36048.03640609374,248.1280059814453
2393,2014-12-15,699.348801,1.627962,1.0048,0.906172,1.679111,1.935724,2.166841,1.065,1.083882,0.707308,3.832979,2.069121,1.925945,1.013887,1.189622,41434.94953722926,23207.313447913388,22896.711062116083,36087.25537246093,246.97000122070312
2394,2014-12-11,719.113981,1.630873,1.0328,0.920552,1.697765,1.986577,2.167404,1.0968,1.178129,0.714732,3.839366,2.070691,1.939685,1.013803,1.233109,42233.47914782469,23610.5505852832,23308.227245731978,36925.977008929476,245.9600067138672
2395,2014-12-10,725.636934,1.625916,1.0423,0.919543,1.700902,1.984649,2.167384,1.094,1.159826,0.717419,3.838004,2.0723,1.939863,1.013872,1.229985,42160.01315289782,23577.151310958434,23271.775325821713,36789.51453816588,246.77699279785156
2396,2014-12-09,724.93524,1.627968,1.0421,0.941929,1.702751,2.007487,2.169781,1.1067,1.205361,0.721496,3.8232,2.077838,1.963373,1.013815,1.240005,43122.9864225816,24108.04138562875,23810.47735566739,37369.30114870425,248.36700439453125
2397,2014-12-08,730.869681,1.643748,1.0498,0.950247,1.71106,2.032201,2.170083,1.1127,1.169675,0.7313,3.844704,2.107677,1.969385,1.013797,1.26241,43189.0527880881,24052.76198810886,23695.85639727954,37769.09306934569,248.57899475097656
2398,2014-12-05,731.082059,1.638657,1.0501,0.929471,1.708099,2.034374,2.172216,1.1219,1.217416,0.736159,3.844357,2.109896,1.950819,1.013704,1.268526,43307.50749821495,24129.278736326145,23920.155108052073,37307.6129704956,247.59500122070312
2399,2014-12-04,716.620762,1.638153,1.0299,0.942652,1.701451,2.037945,2.172083,1.1163,1.237909,0.730428,3.83569,2.100364,1.961045,1.013879,1.261142,43496.38525790535,24271.89240294462,24054.79510645359,37374.754970037844,249.08200073242188
2400,2014-12-03,711.814938,1.625987,1.0231,0.939311,1.700726,2.04173,2.171727,1.1204,1.246629,0.736108,3.834696,2.098294,1.952372,1.013865,1.269816,43317.81396403257,24156.95458164951,23916.094294695882,37100.84753967589,247.78500366210938
2401,2014-12-02,708.13524,1.613353,1.0179,0.938369,1.693687,2.017256,2.170955,1.1183,1.246999,0.724134,3.827187,2.089268,1.935407,1.014093,1.257896,42742.56662192056,23885.11739381356,23567.51964840456,36783.94103636965,245.43899536132812
2402,2014-12-01,703.842494,1.60119,1.0118,0.945089,1.690569,2.006443,2.170094,1.1115,1.264832,0.716758,3.822428,2.080912,1.948323,1.014067,1.249831,42567.19965764601,23845.325088612735,23542.406680194894,36537.70231206296,246.01199340820312
2403,2014-11-28,714.702823,1.6078,1.0275,0.943321,1.685519,2.021612,2.172621,1.1181,1.222151,0.73459,3.837589,2.12214,1.949456,1.014042,1.26303,42918.085159451,24148.138138214126,23863.44614511996,36624.725788277574,246.3159942626953
2405,2014-11-26,723.036783,1.59991,1.0402,0.936084,1.689432,2.021237,2.173933,1.1189,1.286332,0.765925,3.826827,2.08444,1.937839,1.014085,1.259697,42789.911366003565,23913.95901758643,23677.46206010366,36315.44163649902,245.05999755859375
2406,2014-11-25,725.30651,1.598845,1.0432,0.928966,1.689437,2.019187,2.172765,1.1157,1.286171,0.770043,3.826414,2.07559,1.922305,1.014135,1.259379,42786.054478801554,23818.50797641289,23531.436496373848,36311.74205785524,245.6649932861328
2407,2014-11-24,715.239881,1.596964,1.0282,0.924098,1.685191,2.012157,2.175566,1.1165,1.275622,0.773136,3.802337,2.0796,1.925487,1.014127,1.25618,42820.3499337947,23783.998827599105,23517.696199554135,36181.88457460818,245.6840057373047
2408,2014-11-21,718.626183,1.591336,1.0334,0.904101,1.685338,1.999735,2.174037,1.1144,1.272688,0.768411,3.799392,2.069169,1.915719,1.014152,1.251934,42162.77878413955,23302.753962036688,23045.936752397334,35587.95172244264,242.58999633789062
2409,2014-11-20,721.027656,1.579618,1.0368,0.910075,1.68219,1.97775,2.173282,1.1062,1.27167,0.764867,3.801676,2.076115,1.930635,1.014203,1.234044,42050.929511147086,23320.300076207146,23052.763187040575,35445.078425587155,243.24099731445312
2410,2014-11-19,724.358187,1.580183,1.0418,0.910718,1.681477,1.979063,2.172831,1.1059,1.264877,0.758206,3.80686,2.078541,1.9325,1.014202,1.235118,42092.749528777786,23280.680613670032,22963.898328030016,35525.49054467771,243.91000366210938
2411,2014-11-18,718.791595,1.582018,1.0338,0.902226,1.683853,1.991331,2.172282,1.1076,1.273965,0.767317,3.81259,2.076787,1.921014,1.014297,1.239574,42524.97078279359,23588.912669267622,23329.392583766486,35872.02937998902,246.0189971923828
2412,2014-11-17,713.06859,1.585106,1.0252,0.898131,1.679699,1.980201,2.173584,1.1021,1.266892,0.756658,3.804954,2.074131,1.922461,1.014322,1.234068,42015.49708052119,23266.779143038206,23052.48674305016,35539.33044354245,244.47500610351562
2413,2014-11-14,716.104603,1.592284,1.0296,0.897245,1.680084,1.987038,2.172682,1.1017,1.266283,0.75831,3.806971,2.07416,1.917192,1.014401,1.232788,42071.9062893216,23383.068227455602,23180.123718107818,35646.43467328674,244.95899963378906
2414,2014-11-13,719.081973,1.586591,1.0341,0.899479,1.675193,1.981912,2.17146,1.102,1.25132,0.75205,3.804964,2.094395,1.929574,1.01444,1.232326,42293.232400720706,23438.944414639613,23145.091260083136,36032.39546988648,246.30799865722656
2415,2014-11-12,718.264543,1.590696,1.0328,0.91285,1.681708,1.99377,2.169366,1.1005,1.236625,0.762266,3.820381,2.102325,1.935073,1.014457,1.237694,42260.53299963847,23346.968088778434,23077.479192389525,35855.40207444155,246.39500427246094
2416,2014-11-11,715.970185,1.591189,1.03,0.914591,1.684381,2.004751,2.168416,1.102,1.22973,0.763036,3.818559,2.097671,1.950079,1.014585,1.24421,42416.509580479,23366.7726370804,23075.11883304082,35808.15653217165,247.03799438476562
2417,2014-11-10,725.867088,1.58617,1.0449,0.907108,1.683877,1.995506,2.165972,1.101,1.227937,0.767308,3.839329,2.105382,1.930954,1.01457,1.24411,42463.3048822612,23342.225292700692,23096.35133496346,35907.56250245054,247.55299377441406
2418,2014-11-07,705.236617,1.584491,1.0151,0.918873,1.686115,2.004306,2.169204,1.0957,1.213028,0.775018,3.838237,2.09119,1.934335,1.014589,1.243209,42769.51419136906,23501.285977471038,23256.920278422534,35920.16434043762,250.1230010986328
2419,2014-11-06,706.604671,1.581186,1.0169,0.913657,1.682272,1.989495,2.169974,1.0978,1.219003,0.767016,3.847079,2.114746,1.935624,1.014845,1.243353,42477.58080881322,23383.386949374108,23122.017446700484,35628.76953346073,248.6479949951172
2420,2014-11-05,711.37723,1.58126,1.023,0.899485,1.675498,1.987659,2.169389,1.0943,1.209715,0.760473,3.833815,2.110226,1.943841,1.014879,1.236912,41898.48689659266,23084.06118390849,22878.041456412175,35192.62113420409,246.24000549316406
2421,2014-11-04,706.635058,1.579627,1.0165,0.909161,1.674671,1.97665,2.169911,1.087,1.228245,0.764219,3.829548,2.081229,1.948787,1.014878,1.221611,41739.66395897907,23139.529714471428,22886.142212810228,35097.98467115965,246.8560028076172
2422,2014-11-03,714.631098,1.57944,1.0285,0.913743,1.678162,1.982968,2.170284,1.0918,1.226691,0.770645,3.827858,2.083057,1.947559,1.015187,1.227719,41772.64467322966,23154.884570294525,22809.17388821952,34666.57657331787,246.19400024414062
2423,2014-10-31,713.418199,1.570756,1.0268,0.901147,1.669237,1.973335,2.168885,1.095,1.213775,0.767636,3.809267,2.060385,1.940445,1.015115,1.225242,41406.63934418117,22896.78673777962,22531.083149823826,34222.867837536614,244.1699981689453
2424,2014-10-30,706.234037,1.566187,1.0176,0.896126,1.670362,1.962015,2.168136,1.081,1.221693,0.762852,3.830212,2.050797,1.92518,1.015163,1.215992,41028.86393531901,22635.029839600436,22182.29429291468,34146.6921659552,244.70899963378906
2425,2014-10-29,696.028954,1.554663,1.0029,0.90018,1.667979,1.928555,2.171859,1.0745,1.22233,0.757507,3.814493,2.023185,1.936252,1.015314,1.201043,40328.3730295673,22344.191712602973,21853.552120156586,33887.800326328725,242.072998046875
2426,2014-10-28,701.729998,1.553926,1.0106,0.889616,1.671728,1.94278,2.171293,1.0743,1.230416,0.759519,3.821689,2.021343,1.929375,1.008109,1.202836,40617.18662818568,22553.48760551156,22036.243138379883,34193.30361164431,243.43800354003906
2427,2014-10-27,705.370223,1.549467,1.0165,0.886197,1.673333,1.921929,2.165108,1.0671,1.237562,0.739159,3.8205,2.015022,1.911947,1.00286,1.191498,40093.232765679015,22182.98709867848,21645.240877046133,33913.32444253052,243.0540008544922
2428,2014-10-22,712.341085,1.547808,1.0265,0.884679,1.66915,1.882311,2.163536,1.0554,1.228153,0.738299,3.796245,2.015295,1.918965,1.004603,1.174751,39001.10434006783,21450.923786102794,20938.29302858503,33131.113891198765,240.6909942626953
2429,2014-10-21,720.314336,1.543565,1.0363,0.865984,1.669903,1.884767,2.163122,1.0574,1.238792,0.737486,3.80123,2.009002,1.895969,1.001517,1.173534,39131.75846380787,21480.610478564864,21017.416080593364,33322.22672305908,239.77999877929688
2430,2014-10-20,713.817619,1.546834,1.0254,0.874857,1.669274,1.863252,2.163756,1.0425,1.233529,0.716707,3.78401,2.009428,1.91138,1.00154,1.152169,38347.7349279311,20917.667814080953,20553.39476696716,32884.560653889785,239.63099670410156
2431,2014-10-17,726.74216,1.543902,1.044,0.855424,1.667336,1.844438,2.163899,1.0404,1.22566,0.7078,3.794681,2.012058,1.894323,1.006294,1.149231,37972.46628986439,20606.10697416123,20406.806308185915,32845.391720556654,239.58999633789062
2432,2014-10-16,713.148931,1.545316,1.0225,0.855129,1.665551,1.833801,2.165698,1.0245,1.21368,0.705888,3.795337,2.008579,1.897736,1.005707,1.13404,37515.59722066694,20330.615172211896,20176.200491551892,32261.054174795514,239.5030059814453
2433,2014-10-15,720.73184,1.549316,1.034,0.882629,1.667215,1.844427,2.165672,1.0299,1.204768,0.694958,3.787373,2.005088,1.917378,1.004493,1.13557,37962.6312048377,20685.11368378508,20488.93293938227,32845.09049368347,242.1490020751953
2434,2014-10-14,727.899625,1.550819,1.0467,0.879362,1.673203,1.854323,2.14902,1.0427,1.204782,0.690674,3.795717,2.014982,1.922227,1.003757,1.15582,37934.13033342012,20663.07929965749,20411.12628237228,33018.93880488281,240.3300018310547
2435,2014-10-13,730.559671,1.549337,1.0502,0.880709,1.677313,1.847491,2.145225,1.0431,1.23028,0.687644,3.788062,2.012027,1.928448,1.004197,1.153105,38074.26069663931,20769.26182954386,20446.094786779024,32948.18222578615,241.59100341796875
2436,2014-10-10,728.908029,1.552946,1.0473,0.892008,1.682541,1.868869,2.137277,1.0512,1.229265,0.703978,3.799005,2.032569,1.9433,1.003482,1.164694,38602.79002253944,21041.411092331866,20644.42410966067,32948.35535443784,240.92100524902344
2437,2014-10-09,733.942092,1.549295,1.0542,0.900176,1.679978,1.875224,2.135592,1.064,1.227588,0.723912,3.796943,2.033011,1.940067,1.003452,1.173417,39018.69005521294,21564.107830468565,21266.830549333245,33002.6343814563,240.73699951171875
2438,2014-10-08,729.325165,1.555872,1.0474,0.906134,1.688647,1.937033,2.135353,1.0785,1.249665,0.75135,3.814729,2.042553,1.953544,1.002799,1.198446,40182.09028430027,22123.95093533781,21846.922238833853,34005.140866999514,242.9980010986328
2439,2014-10-07,739.742577,1.557166,1.0624,0.924129,1.688385,1.909684,2.130878,1.0675,1.248227,0.750786,3.811726,2.055156,1.970207,1.003062,1.19166,39510.734819808975,21712.100199119188,21452.885077040177,33238.957137594,243.11700439453125
2440,2014-10-06,742.492459,1.564406,1.0652,0.924043,1.696419,1.959456,2.123142,1.0831,1.249559,0.770368,3.83116,2.060364,1.966964,1.003065,1.219513,40830.41477974341,22408.908950625802,22203.187236409634,34422.47844552854,247.35899353027344
2441,2014-10-03,736.897166,1.570967,1.0558,0.918443,1.698604,1.968795,2.119731,1.0831,1.254178,0.781427,3.831226,2.082295,1.955214,1.002724,1.215779,40407.43679865752,22198.292188823456,21978.428694312228,34109.14423370361,244.50999450683594
2442,2014-10-02,729.621302,1.557323,1.0453,0.942089,1.696257,1.936532,2.121875,1.0736,1.266186,0.771347,3.826419,2.057965,1.979671,1.003122,1.206542,40077.926384790335,22041.992104786914,21843.973802685505,33747.401528817136,245.18600463867188
2443,2014-10-01,739.51035,1.56113,1.0597,0.949539,1.700875,1.956649,2.124764,1.0807,1.272754,0.801168,3.845883,2.063993,1.994667,1.002887,1.225025,40189.907367336564,22106.988403131254,21899.493306581397,33596.08591230959,245.90899658203125
2444,2014-09-30,736.443497,1.560193,1.0555,0.946775,1.699709,1.967923,2.114192,1.0931,1.278615,0.815768,3.844167,2.068729,1.994296,1.003464,1.233964,40621.24355673138,22399.700397752225,22200.58892359771,33869.16403858643,245.17999267578125
2445,2014-09-29,734.553314,1.555686,1.0525,0.951011,1.704555,1.98535,2.11739,1.0927,1.293954,0.830271,3.86623,2.070492,1.982309,1.003555,1.240981,40868.16202376038,22444.682121641934,22254.479091107845,34032.084840126336,246.02099609375
2446,2014-09-26,725.559451,1.550769,1.039,0.944032,1.69949,1.975251,2.113308,1.0969,1.297398,0.825763,3.85078,2.059704,1.981088,1.003984,1.236468,40623.63144438714,22299.14435427636,22103.160156682134,33852.34147384763,244.10400390625
2447,2014-09-25,734.624442,1.549779,1.0512,0.954419,1.702988,1.962164,2.114417,1.0892,1.298748,0.813727,3.84472,2.05618,1.98899,1.004255,1.227756,40020.38788750768,21909.441420126823,21691.380665976205,33229.244128668215,242.38999938964844
2448,2014-09-24,745.095571,1.54402,1.0675,0.946126,1.701079,1.97109,2.114417,1.1053,1.293937,0.828089,3.843638,2.057602,1.999665,1.003859,1.23721,40564.28685524315,22318.316132911714,22127.856882682303,33828.7134331665,241.72000122070312
2449,2014-09-23,751.870716,1.539663,1.077,0.96256,1.700072,1.957164,2.114657,1.0974,1.300047,0.822368,3.84277,2.051116,2.027619,1.004108,1.226854,40436.2242300536,22183.950600926997,22068.074365773355,33701.75156543823,242.84300231933594
2450,2014-09-22,762.774329,1.544156,1.0921,0.963688,1.702111,1.98345,2.115132,1.1046,1.30038,0.833366,3.863143,2.060748,2.028972,0.995287,1.244554,40575.25340528553,22193.29477434419,22085.140640672995,33740.32991208066,242.2830047607422
2451,2014-09-19,758.200844,1.541117,1.0859,0.966206,1.698633,1.985997,2.115831,1.1108,1.302506,0.843411,3.85829,2.070206,2.034829,0.996151,1.248107,40684.64213678241,22288.585550327785,22172.129250695463,33883.39266831055,241.05999755859375
2452,2014-09-18,772.148512,1.543005,1.1039,0.962042,1.700962,1.995618,2.116665,1.1112,1.306038,0.854851,3.869104,2.081705,2.041579,0.994396,1.250674,41188.572629340924,22558.3122925075,22523.605705615133,34447.73755148193,243.8260040283203
2453,2014-09-17,773.229639,1.535976,1.1047,0.958862,1.700592,1.986183,2.119895,1.1055,1.303341,0.857555,3.883715,2.086654,2.032989,0.998704,1.245173,40669.76577683678,22225.41323963902,22205.150461071637,33790.9245437854,242.03799438476562
2454,2014-09-16,771.285562,1.536351,1.1022,0.963272,1.696979,1.994747,2.121216,1.1041,1.30965,0.863573,3.882254,2.090766,2.032053,0.998527,1.244999,40742.42605707608,22261.514502677135,22246.222989533097,33673.51611644775,242.7969970703125
2455,2014-09-15,769.124589,1.542201,1.0995,0.965279,1.699637,1.991787,2.120588,1.099,1.306289,0.855806,3.890157,2.095388,2.0333,1.001453,1.244475,40442.76008174755,22071.681921748444,22093.079805612564,33519.9758940991,242.8280029296875
2456,2014-09-12,769.813339,1.542266,1.0997,0.965085,1.69832,1.993513,2.122668,1.0993,1.303751,0.886785,3.887108,2.10842,2.032506,0.997099,1.245179,40452.91483409703,22275.555801140144,22275.21323668072,33272.56378098391,242.70599365234375
2457,2014-09-11,767.646211,1.538904,1.0965,0.971646,1.695899,1.998587,2.122451,1.1037,1.306722,0.90039,3.881475,2.105589,2.047936,1.00731,1.247842,40861.43667963473,22483.760116771096,22470.17293858202,33614.55239552306,243.72500610351562
2458,2014-09-10,770.578148,1.540166,1.0989,0.971688,1.699778,2.011819,2.123908,1.1048,1.305738,0.911011,3.897347,2.115682,2.047105,1.008529,1.253835,40959.87424354744,22581.885842297343,22514.79967260908,33685.34857799439,244.59300231933594
2459,2014-09-09,768.942542,1.541258,1.0963,0.970173,1.699183,2.015086,2.123915,1.1005,1.304528,0.905632,3.889068,2.120085,2.041228,1.001777,1.254992,40754.101131794974,22368.175210793735,22300.33249445795,33439.48888380127,244.27999877929688
2460,2014-09-08,764.445558,1.528138,1.0911,0.971221,1.689211,1.997989,2.123749,1.1052,1.296655,0.918026,3.869352,2.110371,2.032768,0.999195,1.248311,40624.41947007645,22341.117835197132,22263.76053811144,33458.36658207886,241.96099853515625
2461,2014-09-05,765.75306,1.526083,1.0928,0.971696,1.688729,2.005849,2.122928,1.1062,1.300351,0.916412,3.865165,2.116902,2.028151,0.996912,1.250012,40751.43803085899,22310.599374038866,22218.677873354172,33425.36756749265,242.08999633789062
2462,2014-09-04,767.351497,1.511254,1.0946,0.959978,1.682866,1.974106,2.122403,1.1038,1.298707,0.911628,3.859716,2.107933,2.019978,0.997675,1.240521,39993.131491842214,21883.75833244971,21780.165174276684,32922.18060484924,238.6529998779297
2463,2014-09-03,758.505478,1.50736,1.0834,0.950818,1.685407,1.985849,2.124806,1.1034,1.300182,0.911796,3.862953,2.114194,1.982853,0.995238,1.240229,40295.551500287605,22037.29556291504,21941.377596972976,33070.34935820312,240.11000061035156
2464,2014-09-02,740.173499,1.516463,1.0579,0.949214,1.683089,1.982731,2.125068,1.1025,1.290446,0.913335,3.858032,2.104641,1.974575,0.99537,1.236943,40179.813087031245,22092.197500162292,22009.237212651875,33012.31224864442,239.28900146484375
2466,2014-08-29,732.367092,1.503817,1.0471,0.94365,1.686011,1.977119,2.125937,1.1016,1.299981,0.9081,3.855063,2.114409,1.956681,0.993205,1.235066,40124.75182334776,21987.022699635127,21918.421590361046,32781.063846588135,238.8419952392578
2467,2014-08-28,727.031665,1.502255,1.0396,0.949951,1.677508,1.959644,2.123213,1.0987,1.297659,0.896491,3.836304,2.105944,1.988032,0.993144,1.223039,39684.80020402372,21727.01662708819,21611.239926360548,32243.914172910154,236.89599609375
2468,2014-08-27,742.383858,1.501761,1.061,0.951311,1.682036,1.965029,2.124624,1.1021,1.29384,0.897489,3.843794,2.105076,1.990317,0.998212,1.226475,39835.68079032423,21821.75227604073,21726.640182052623,32446.16338541382,237.66600036621094
2469,2014-08-26,741.756988,1.500966,1.0607,0.942434,1.681752,1.963982,2.124724,1.102,1.293526,0.88665,3.848839,2.108186,1.984495,0.995489,1.227293,39797.095071855,21787.53725214163,21737.728452542797,32337.711715698242,237.34100341796875
2470,2014-08-25,736.749955,1.499874,1.0532,0.928328,1.679532,1.960179,2.125384,1.0992,1.297924,0.88131,3.846075,2.103457,1.977839,0.987444,1.222599,39734.731976517476,21745.64927940897,21672.704359614523,32303.26542656799,237.1230010986328
2471,2014-08-22,733.280478,1.496528,1.0481,0.935527,1.679883,1.944323,2.125896,1.0923,1.299103,0.876407,3.849782,2.10639,1.984204,0.995199,1.211444,39338.703476029215,21561.88774030062,21563.360267594806,32030.212085723877,235.9499969482422
2472,2014-08-21,740.04593,1.494304,1.0574,0.926593,1.682643,1.952588,2.126687,1.0954,1.300647,0.868865,3.852621,2.106716,1.974681,0.999951,1.215631,39566.41158745671,21620.19950189069,21641.6178683592,32416.71934323851,236.94700622558594
2473,2014-08-19,729.924925,1.493194,1.0431,0.922028,1.678379,1.933608,2.127083,1.0898,1.30113,0.871218,3.841647,2.108683,1.971769,0.996166,1.203663,38955.04672969598,21361.9438980869,21320.3080756953,31646.32492925413,234.59100341796875
2474,2014-08-18,727.977884,1.492625,1.0412,0.90653,1.678462,1.926092,2.126666,1.0851,1.301952,0.864534,3.84685,2.11462,1.949909,1.006893,1.198172,38691.01721506915,21209.034029357717,21125.26793068042,31626.320581247564,234.2169952392578
2475,2014-08-15,721.178201,1.488015,1.0312,0.916082,1.672668,1.901954,2.125585,1.0745,1.308934,0.838506,3.823667,2.101404,1.950422,1.015437,1.179436,38266.63797361497,20990.543331266148,20855.16642735002,31380.34601133177,233.58900451660156
2476,2014-08-14,717.224447,1.494103,1.0258,0.916173,1.675619,1.913849,2.127036,1.075,1.309861,0.847383,3.838076,2.112426,1.937719,1.016844,1.18814,38395.370011181105,20955.250104167964,20897.737443519756,31704.44325356139,234.32699584960938
2477,2014-08-13,717.761769,1.486771,1.0266,0.907738,1.675733,1.908729,2.126542,1.0713,1.30831,0.844138,3.841368,2.113214,1.908126,1.008894,1.185979,38255.37860577763,20869.21966658451,20890.140852759476,31217.241023391718,234.5749969482422
2478,2014-08-12,703.69771,1.49345,1.007,0.913946,1.670736,1.896256,2.126697,1.064,1.309132,0.831986,3.833037,2.105853,1.919648,1.004079,1.177876,37930.78472465277,20614.00947247818,20628.526501334272,31157.19551352784,234.15899658203125
2479,2014-08-11,711.689977,1.487332,1.0189,0.906853,1.671976,1.894987,2.130001,1.0657,1.306199,0.83724,3.834275,2.105212,1.899042,1.005435,1.179517,37848.73546479782,20549.380815256387,20601.672536623897,30787.496390298475,233.32699584960938
2480,2014-08-08,704.213953,1.490416,1.0083,0.91018,1.675022,1.896678,2.126271,1.0596,1.310702,0.813107,3.8472,2.110769,1.909752,1.003562,1.177355,38145.50778575009,20648.67898295354,20684.688396426267,30871.192425000016,235.83799743652344
2481,2014-08-07,706.083961,1.490856,1.0112,0.918661,1.679187,1.889681,2.127894,1.0562,1.305688,0.819336,3.857833,2.111978,1.926997,0.99576,1.17728,37703.66312792874,20497.683281062637,20545.07523559907,30406.795327597065,235.80299377441406
2482,2014-08-06,714.809757,1.490674,1.0237,0.917552,1.67919,1.90067,2.12796,1.0618,1.300202,0.808606,3.858002,2.117913,1.931989,0.994296,1.183192,37882.714696188224,20548.73308978032,20607.625111722504,30423.48046502075,235.63999938964844
2483,2014-08-05,727.25816,1.494933,1.04,0.91727,1.677375,1.899556,2.133422,1.0618,1.287333,0.803343,3.83981,2.10901,1.924565,0.989285,1.175131,37517.147284616716,20371.86414190498,20448.933276779484,29877.856517616892,233.43899536132812
2484,2014-08-04,727.509125,1.477302,1.04,0.920831,1.675165,1.895573,2.130548,1.0647,1.281484,0.803585,3.834693,2.109263,1.919689,1.00112,1.177508,37895.19075237028,20534.893889945,20606.82558841724,30290.269518438727,233.5050048828125
2485,2014-08-01,729.444754,1.481974,1.042,0.925532,1.678817,1.89678,2.131625,1.0599,1.286717,0.796053,3.841912,2.115426,1.903915,1.002822,1.179602,37759.35484324745,20468.501198449405,20539.163902464323,29488.010175350355,234.34800720214844
2486,2014-07-31,722.242164,1.482296,1.0312,0.936254,1.674122,1.891587,2.131527,1.0661,1.28208,0.790605,3.819595,2.102405,1.923806,1.001333,1.17959,37540.6874139288,20362.785433484358,20446.09589182865,29134.755913628847,232.2790069580078
2487,2014-07-30,734.800259,1.483052,1.0486,0.93986,1.669609,1.913615,2.129294,1.0818,1.268553,0.814409,3.813505,2.114705,1.93162,1.001715,1.193436,38207.13511134358,20734.052191470866,20821.63841918914,29601.69983851991,231.73399353027344
2488,2014-07-29,736.374233,1.479802,1.0512,0.931833,1.666505,1.906535,2.128267,1.0841,1.265998,0.812428,3.80918,2.111282,1.929167,1.000892,1.192975,37865.18480580021,20471.09612306999,20551.147300549317,29253.956273007207,229.69500732421875
2489,2014-07-28,737.851642,1.479727,1.0541,0.9329,1.663354,1.902281,2.127706,1.0839,1.257842,0.813604,3.796545,2.108473,1.930377,1.003172,1.188258,37975.44820528524,20478.448558429023,20601.29048353131,29444.73835114017,229.37399291992188
2490,2014-07-25,736.028812,1.479133,1.0515,0.941913,1.662445,1.899855,2.127821,1.0834,1.255847,0.809723,3.796675,2.103731,1.931753,1.004509,1.187743,37815.13959859614,20393.924262636574,20495.73132109421,29144.920737451175,228.4980010986328
2491,2014-07-24,739.777441,1.477112,1.0571,0.934203,1.655091,1.899571,2.129688,1.0878,1.250016,0.811826,3.79432,2.097456,1.928381,1.001603,1.1918,37945.942191917915,20448.672723432304,20538.487804998877,29291.396172882058,228.21499633789062
2492,2014-07-23,741.919034,1.478256,1.06,0.938789,1.651274,1.896425,2.130493,1.0871,1.250833,0.807967,3.785683,2.095179,1.942857,0.995804,1.18661,37969.13998973789,20485.380554871634,20533.478331069928,29260.536350969225,228.36599731445312
2493,2014-07-22,746.084526,1.477287,1.0655,0.927073,1.65795,1.90253,2.130198,1.0857,1.253,0.815671,3.805823,2.104998,1.930588,0.990586,1.191726,37935.468526038574,20381.853523622733,20548.404808757594,29365.800746148685,228.6699981689453
